"","Cell","Cell_type"
"4539","C_4539","Mesothelial cell"
"4540","C_4540","Mesothelial cell"
"4541","C_4541","Mesothelial cell"
"4542","C_4542","Mesothelial cell"
"4543","C_4543","Mesothelial cell"
"4544","C_4544","Mesothelial cell"
"4545","C_4545","Mesothelial cell"
"4546","C_4546","Mesothelial cell"
"4547","C_4547","Mesothelial cell"
"4548","C_4548","Mesothelial cell"
"4549","C_4549","Mesothelial cell"
"4550","C_4550","Mesothelial cell"
"4551","C_4551","Mesothelial cell"
"4552","C_4552","Mesothelial cell"
"4553","C_4553","Mesothelial cell"
"4554","C_4554","Mesothelial cell"
"4555","C_4555","Mesothelial cell"
"4556","C_4556","Mesothelial cell"
"4557","C_4557","Mesothelial cell"
"4558","C_4558","Mesothelial cell"
"4559","C_4559","Mesothelial cell"
"4560","C_4560","Mesothelial cell"
"4561","C_4561","Mesothelial cell"
"4562","C_4562","Mesothelial cell"
"4563","C_4563","Mesothelial cell"
"4564","C_4564","Mesothelial cell"
"4565","C_4565","Mesothelial cell"
"4566","C_4566","Mesothelial cell"
"4567","C_4567","Mesothelial cell"
"4568","C_4568","Mesothelial cell"
"4569","C_4569","Mesothelial cell"
"4570","C_4570","Mesothelial cell"
"4571","C_4571","Mesothelial cell"
"4572","C_4572","Mesothelial cell"
"4573","C_4573","Mesothelial cell"
"4574","C_4574","Mesothelial cell"
"4575","C_4575","Mesothelial cell"
"4576","C_4576","Mesothelial cell"
"4577","C_4577","Mesothelial cell"
"4578","C_4578","Mesothelial cell"
"4579","C_4579","Mesothelial cell"
"4580","C_4580","Mesothelial cell"
"4581","C_4581","Mesothelial cell"
"4582","C_4582","Mesothelial cell"
"4583","C_4583","Mesothelial cell"
"4584","C_4584","Mesothelial cell"
"4585","C_4585","Mesothelial cell"
"4586","C_4586","Mesothelial cell"
"4587","C_4587","Mesothelial cell"
"4588","C_4588","Mesothelial cell"
"4589","C_4589","Mesothelial cell"
"4590","C_4590","Mesothelial cell"
"4591","C_4591","Mesothelial cell"
"4592","C_4592","Mesothelial cell"
"4593","C_4593","Mesothelial cell"
"4594","C_4594","Mesothelial cell"
"4595","C_4595","Mesothelial cell"
"4596","C_4596","Mesothelial cell"
"4597","C_4597","Mesothelial cell"
"4598","C_4598","Mesothelial cell"
"4599","C_4599","Mesothelial cell"
"4600","C_4600","Mesothelial cell"
"4601","C_4601","Mesothelial cell"
"4602","C_4602","Mesothelial cell"
"4603","C_4603","Mesothelial cell"
"4604","C_4604","Mesothelial cell"
"4605","C_4605","Mesothelial cell"
"4606","C_4606","Mesothelial cell"
"4607","C_4607","Mesothelial cell"
"4608","C_4608","Mesothelial cell"
"4609","C_4609","Mesothelial cell"
"4610","C_4610","Mesothelial cell"
"4611","C_4611","Mesothelial cell"
"4612","C_4612","Mesothelial cell"
"4613","C_4613","Mesothelial cell"
"4614","C_4614","Mesothelial cell"
"4615","C_4615","Mesothelial cell"
"4616","C_4616","Mesothelial cell"
"4617","C_4617","Mesothelial cell"
"4618","C_4618","Mesothelial cell"
"4619","C_4619","Mesothelial cell"
"4620","C_4620","Mesothelial cell"
"4621","C_4621","Mesothelial cell"
"4622","C_4622","Mesothelial cell"
"4623","C_4623","Mesothelial cell"
"4624","C_4624","Mesothelial cell"
"4625","C_4625","Mesothelial cell"
"4626","C_4626","Mesothelial cell"
"4627","C_4627","Mesothelial cell"
"4628","C_4628","Mesothelial cell"
"4629","C_4629","Mesothelial cell"
"4630","C_4630","Mesothelial cell"
"4631","C_4631","Mesothelial cell"
"4632","C_4632","Mesothelial cell"
"4633","C_4633","Mesothelial cell"
"4634","C_4634","Mesothelial cell"
"4635","C_4635","Mesothelial cell"
"4636","C_4636","Mesothelial cell"
"4637","C_4637","Mesothelial cell"
"4638","C_4638","Mesothelial cell"
"4639","C_4639","Mesothelial cell"
"4640","C_4640","Mesothelial cell"
"4641","C_4641","Mesothelial cell"
"4642","C_4642","Mesothelial cell"
"4643","C_4643","Mesothelial cell"
"4644","C_4644","Mesothelial cell"
"4645","C_4645","Mesothelial cell"
"4646","C_4646","Mesothelial cell"
"4647","C_4647","Mesothelial cell"
"4648","C_4648","Mesothelial cell"
"4649","C_4649","Mesothelial cell"
"4650","C_4650","Mesothelial cell"
"4651","C_4651","Mesothelial cell"
"4652","C_4652","Mesothelial cell"
"4653","C_4653","Mesothelial cell"
"4654","C_4654","Mesothelial cell"
"4655","C_4655","Mesothelial cell"
"4656","C_4656","Mesothelial cell"
"4657","C_4657","Mesothelial cell"
"4658","C_4658","Mesothelial cell"
"4659","C_4659","Mesothelial cell"
"4660","C_4660","Mesothelial cell"
"4661","C_4661","Mesothelial cell"
"4662","C_4662","Mesothelial cell"
"4663","C_4663","Mesothelial cell"
"4664","C_4664","Mesothelial cell"
"4665","C_4665","Mesothelial cell"
"4666","C_4666","Mesothelial cell"
"4667","C_4667","Mesothelial cell"
"4668","C_4668","Mesothelial cell"
"4669","C_4669","Mesothelial cell"
"4670","C_4670","Mesothelial cell"
"4671","C_4671","Mesothelial cell"
"4672","C_4672","Mesothelial cell"
"4673","C_4673","Mesothelial cell"
"4674","C_4674","Mesothelial cell"
"4675","C_4675","Mesothelial cell"
"4676","C_4676","Mesothelial cell"
"4677","C_4677","Mesothelial cell"
"4678","C_4678","Mesothelial cell"
"4679","C_4679","Mesothelial cell"
"4680","C_4680","Mesothelial cell"
"4681","C_4681","Mesothelial cell"
"4682","C_4682","Mesothelial cell"
"4683","C_4683","Mesothelial cell"
"4684","C_4684","Mesothelial cell"
"4685","C_4685","Mesothelial cell"
"4686","C_4686","Mesothelial cell"
"4687","C_4687","Mesothelial cell"
"4688","C_4688","Mesothelial cell"
"4689","C_4689","Mesothelial cell"
"4690","C_4690","Mesothelial cell"
"4691","C_4691","Mesothelial cell"
"4692","C_4692","Mesothelial cell"
"4693","C_4693","Mesothelial cell"
"4694","C_4694","Mesothelial cell"
"4695","C_4695","Mesothelial cell"
"4696","C_4696","Mesothelial cell"
"4697","C_4697","Mesothelial cell"
"4698","C_4698","Mesothelial cell"
"4699","C_4699","Mesothelial cell"
"4700","C_4700","Mesothelial cell"
"4701","C_4701","Mesothelial cell"
"4702","C_4702","Mesothelial cell"
"4703","C_4703","Mesothelial cell"
"4704","C_4704","Mesothelial cell"
"4705","C_4705","Mesothelial cell"
"4706","C_4706","Mesothelial cell"
"4707","C_4707","Mesothelial cell"
"4708","C_4708","Mesothelial cell"
"4709","C_4709","Mesothelial cell"
"4710","C_4710","Mesothelial cell"
"4711","C_4711","Mesothelial cell"
"4712","C_4712","Mesothelial cell"
"4713","C_4713","Mesothelial cell"
"4714","C_4714","Mesothelial cell"
"4715","C_4715","Mesothelial cell"
"4716","C_4716","Mesothelial cell"
"4717","C_4717","Mesothelial cell"
"4718","C_4718","Mesothelial cell"
"4719","C_4719","Mesothelial cell"
"4720","C_4720","Mesothelial cell"
"4721","C_4721","Mesothelial cell"
"4722","C_4722","Mesothelial cell"
"4723","C_4723","Mesothelial cell"
"4724","C_4724","Mesothelial cell"
"4725","C_4725","Mesothelial cell"
"4726","C_4726","Mesothelial cell"
"4727","C_4727","Mesothelial cell"
"4728","C_4728","Mesothelial cell"
"4729","C_4729","Mesothelial cell"
"4730","C_4730","Mesothelial cell"
"4731","C_4731","Mesothelial cell"
"4732","C_4732","Mesothelial cell"
"4733","C_4733","Mesothelial cell"
"4734","C_4734","Mesothelial cell"
"4735","C_4735","Mesothelial cell"
"4736","C_4736","Mesothelial cell"
"4737","C_4737","Mesothelial cell"
"4738","C_4738","Mesothelial cell"
"4739","C_4739","Stromal cell"
"4740","C_4740","Mesothelial cell"
"4741","C_4741","Mesothelial cell"
"4742","C_4742","Mesothelial cell"
"4743","C_4743","Mesothelial cell"
"4744","C_4744","Mesothelial cell"
"4745","C_4745","Mesothelial cell"
"4746","C_4746","Mesothelial cell"
"4747","C_4747","Mesothelial cell"
"4748","C_4748","Mesothelial cell"
"4749","C_4749","Mesothelial cell"
"4750","C_4750","Mesothelial cell"
"4751","C_4751","Mesothelial cell"
"4752","C_4752","Mesothelial cell"
"4753","C_4753","Mesothelial cell"
"4754","C_4754","Mesothelial cell"
"4755","C_4755","Mesothelial cell"
"4756","C_4756","Mesothelial cell"
"4757","C_4757","Fibroblast"
"4758","C_4758","Mesothelial cell"
"4759","C_4759","Mesothelial cell"
"4760","C_4760","Mesothelial cell"
"4761","C_4761","Mesothelial cell"
"4762","C_4762","Mesothelial cell"
"4763","C_4763","Mesothelial cell"
"4764","C_4764","Mesothelial cell"
"4765","C_4765","Mesothelial cell"
"4766","C_4766","Mesothelial cell"
"4767","C_4767","Mesothelial cell"
"4768","C_4768","Mesothelial cell"
"4769","C_4769","Mesothelial cell"
"4770","C_4770","Mesothelial cell"
"4771","C_4771","Mesothelial cell"
"4772","C_4772","Mesothelial cell"
"4773","C_4773","Mesothelial cell"
"4774","C_4774","Mesothelial cell"
"4775","C_4775","Mesothelial cell"
"4776","C_4776","Mesothelial cell"
"4777","C_4777","Mesothelial cell"
"4778","C_4778","Mesothelial cell"
"4779","C_4779","Mesothelial cell"
"4780","C_4780","Mesothelial cell"
"4781","C_4781","Mesothelial cell"
"4782","C_4782","Mesothelial cell"
"4783","C_4783","Mesothelial cell"
"4784","C_4784","Mesothelial cell"
"4785","C_4785","Mesothelial cell"
"4786","C_4786","Mesothelial cell"
"4787","C_4787","Mesothelial cell"
"4788","C_4788","Mesothelial cell"
"4789","C_4789","Mesothelial cell"
"4790","C_4790","Mesothelial cell"
"4791","C_4791","Mesothelial cell"
"4792","C_4792","Mesothelial cell"
"4793","C_4793","Mesothelial cell"
"4794","C_4794","Mesothelial cell"
"4795","C_4795","Mesothelial cell"
"4796","C_4796","Mesothelial cell"
"4797","C_4797","Mesothelial cell"
"4798","C_4798","Mesothelial cell"
"4799","C_4799","Mesothelial cell"
"4800","C_4800","Mesothelial cell"
"4801","C_4801","Mesothelial cell"
"4802","C_4802","Mesothelial cell"
"4803","C_4803","Mesothelial cell"
"4804","C_4804","Mesothelial cell"
"4805","C_4805","Mesothelial cell"
"4806","C_4806","Mesothelial cell"
"4807","C_4807","Mesothelial cell"
"4808","C_4808","Mesothelial cell"
"4809","C_4809","Mesothelial cell"
"4810","C_4810","Mesothelial cell"
"4811","C_4811","Mesothelial cell"
"4812","C_4812","Mesothelial cell"
"4813","C_4813","Mesothelial cell"
"4814","C_4814","Mesothelial cell"
"4815","C_4815","Mesothelial cell"
"4816","C_4816","Mesothelial cell"
"4817","C_4817","Mesothelial cell"
"4818","C_4818","Mesothelial cell"
"4819","C_4819","Mesothelial cell"
"4820","C_4820","Mesothelial cell"
"4821","C_4821","Mesothelial cell"
"4822","C_4822","Mesothelial cell"
"4823","C_4823","Mesothelial cell"
"4824","C_4824","Mesothelial cell"
"4825","C_4825","Mesothelial cell"
"4826","C_4826","Mesothelial cell"
"4827","C_4827","Mesothelial cell"
"4828","C_4828","Mesothelial cell"
"4829","C_4829","Mesothelial cell"
"4830","C_4830","Mesothelial cell"
"4831","C_4831","Mesothelial cell"
"4832","C_4832","Mesothelial cell"
"4833","C_4833","Mesothelial cell"
"4834","C_4834","Mesothelial cell"
"4835","C_4835","Mesothelial cell"
"4836","C_4836","Mesothelial cell"
"4837","C_4837","Mesothelial cell"
"4838","C_4838","Mesothelial cell"
"4839","C_4839","Mesothelial cell"
"4840","C_4840","Mesothelial cell"
"4841","C_4841","Mesothelial cell"
"4842","C_4842","Mesothelial cell"
"4843","C_4843","Mesothelial cell"
"4844","C_4844","Mesothelial cell"
"4845","C_4845","Mesothelial cell"
"4846","C_4846","Mesothelial cell"
"4847","C_4847","Mesothelial cell"
"4848","C_4848","Mesothelial cell"
"4849","C_4849","Mesothelial cell"
"4850","C_4850","Mesothelial cell"
"4851","C_4851","Mesothelial cell"
"4852","C_4852","Mesothelial cell"
"4853","C_4853","Mesothelial cell"
"4854","C_4854","Mesothelial cell"
"4855","C_4855","Mesothelial cell"
"4856","C_4856","Mesothelial cell"
"4857","C_4857","Mesothelial cell"
"4858","C_4858","Mesothelial cell"
"4859","C_4859","Mesothelial cell"
"4860","C_4860","Mesothelial cell"
"4861","C_4861","Mesothelial cell"
"4862","C_4862","Mesothelial cell"
"4863","C_4863","Mesothelial cell"
"4864","C_4864","Mesothelial cell"
"4865","C_4865","Mesothelial cell"
"4866","C_4866","Mesothelial cell"
"4867","C_4867","Mesothelial cell"
"4868","C_4868","Mesothelial cell"
"4869","C_4869","Mesothelial cell"
"4870","C_4870","Mesothelial cell"
"4871","C_4871","Mesothelial cell"
"4872","C_4872","Mesothelial cell"
"4873","C_4873","Mesothelial cell"
"4874","C_4874","Mesothelial cell"
"4875","C_4875","Mesothelial cell"
"4876","C_4876","Mesothelial cell"
"4877","C_4877","Mesothelial cell"
"4878","C_4878","Mesothelial cell"
"4879","C_4879","Mesothelial cell"
"4880","C_4880","Mesothelial cell"
"4881","C_4881","Mesothelial cell"
"4882","C_4882","Mesothelial cell"
"4883","C_4883","Mesothelial cell"
"4884","C_4884","Mesothelial cell"
"4885","C_4885","Mesothelial cell"
"4886","C_4886","Mesothelial cell"
"4887","C_4887","Mesothelial cell"
"4888","C_4888","Mesothelial cell"
"4889","C_4889","Mesothelial cell"
"4890","C_4890","Mesothelial cell"
"4891","C_4891","Mesothelial cell"
"4892","C_4892","Mesothelial cell"
"4893","C_4893","Mesothelial cell"
"4894","C_4894","Mesothelial cell"
"4895","C_4895","Mesothelial cell"
"4896","C_4896","Mesothelial cell"
"4897","C_4897","Mesothelial cell"
"4898","C_4898","Mesothelial cell"
"4899","C_4899","Mesothelial cell"
"4900","C_4900","Mesothelial cell"
"4901","C_4901","Mesothelial cell"
"4902","C_4902","Mesothelial cell"
"4903","C_4903","Mesothelial cell"
"4904","C_4904","Mesothelial cell"
"4905","C_4905","Mesothelial cell"
"4906","C_4906","Mesothelial cell"
"4907","C_4907","Mesothelial cell"
"4908","C_4908","Fibroblast"
"4909","C_4909","Mesothelial cell"
"4910","C_4910","Mesothelial cell"
"4911","C_4911","Mesothelial cell"
"4912","C_4912","Mesothelial cell"
"4913","C_4913","Mesothelial cell"
"4914","C_4914","Mesothelial cell"
"4915","C_4915","Mesothelial cell"
"4916","C_4916","Mesothelial cell"
"4917","C_4917","Mesothelial cell"
"4918","C_4918","Mesothelial cell"
"4919","C_4919","Mesothelial cell"
"4920","C_4920","Mesothelial cell"
"4921","C_4921","Mesothelial cell"
"4922","C_4922","Mesothelial cell"
"4923","C_4923","Mesothelial cell"
"4924","C_4924","Mesothelial cell"
"4925","C_4925","Mesothelial cell"
"4926","C_4926","Mesothelial cell"
"4927","C_4927","Mesothelial cell"
"4928","C_4928","Mesothelial cell"
"4929","C_4929","Mesothelial cell"
"4930","C_4930","Mesothelial cell"
"4931","C_4931","Mesothelial cell"
"4932","C_4932","Mesothelial cell"
"4933","C_4933","Mesothelial cell"
"4934","C_4934","Mesothelial cell"
"4935","C_4935","Mesothelial cell"
"4936","C_4936","Mesothelial cell"
"4937","C_4937","Mesothelial cell"
"4938","C_4938","Mesothelial cell"
"4939","C_4939","Mesothelial cell"
"4940","C_4940","Mesothelial cell"
"4941","C_4941","Mesothelial cell"
"4942","C_4942","Mesothelial cell"
"4943","C_4943","Mesothelial cell"
"4944","C_4944","Mesothelial cell"
"4945","C_4945","Mesothelial cell"
"4946","C_4946","Mesothelial cell"
"4947","C_4947","Mesothelial cell"
"4948","C_4948","Mesothelial cell"
"4949","C_4949","Mesothelial cell"
"4950","C_4950","Mesothelial cell"
"4951","C_4951","Mesothelial cell"
"4952","C_4952","Mesothelial cell"
"4953","C_4953","Mesothelial cell"
"4954","C_4954","Mesothelial cell"
"4955","C_4955","Mesothelial cell"
"4956","C_4956","Mesothelial cell"
"4957","C_4957","Mesothelial cell"
"4958","C_4958","Mesothelial cell"
"4959","C_4959","Mesothelial cell"
"4960","C_4960","Mesothelial cell"
"4961","C_4961","Mesothelial cell"
"4962","C_4962","Mesothelial cell"
"4963","C_4963","Mesothelial cell"
"4964","C_4964","Mesothelial cell"
"4965","C_4965","Mesothelial cell"
"4966","C_4966","Mesothelial cell"
"4967","C_4967","Mesothelial cell"
"4968","C_4968","Mesothelial cell"
"4969","C_4969","Mesothelial cell"
"4970","C_4970","Mesothelial cell"
"4971","C_4971","Mesothelial cell"
"4972","C_4972","Mesothelial cell"
"4973","C_4973","Mesothelial cell"
"4974","C_4974","Mesothelial cell"
"4975","C_4975","Mesothelial cell"
"4976","C_4976","Mesothelial cell"
"4977","C_4977","Mesothelial cell"
"4978","C_4978","Mesothelial cell"
"4979","C_4979","Mesothelial cell"
"4980","C_4980","Mesothelial cell"
"4981","C_4981","Mesothelial cell"
"4982","C_4982","Mesothelial cell"
"4983","C_4983","Mesothelial cell"
"4984","C_4984","Mesothelial cell"
"4985","C_4985","Mesothelial cell"
"4986","C_4986","Mesothelial cell"
"4987","C_4987","Mesothelial cell"
"4988","C_4988","Mesothelial cell"
"4989","C_4989","Mesothelial cell"
"4990","C_4990","Mesothelial cell"
"4991","C_4991","Mesothelial cell"
"4992","C_4992","Mesothelial cell"
"4993","C_4993","Mesothelial cell"
"4994","C_4994","Mesothelial cell"
"4995","C_4995","Mesothelial cell"
"4996","C_4996","Mesothelial cell"
"4997","C_4997","Mesothelial cell"
"4998","C_4998","Mesothelial cell"
"4999","C_4999","Mesothelial cell"
"5000","C_5000","Mesothelial cell"
"5001","C_5001","Mesothelial cell"
"5002","C_5002","Mesothelial cell"
"5003","C_5003","Mesothelial cell"
"5004","C_5004","Mesothelial cell"
"5005","C_5005","Mesothelial cell"
"5006","C_5006","Mesothelial cell"
"5007","C_5007","Mesothelial cell"
"5008","C_5008","Mesothelial cell"
"5009","C_5009","Mesothelial cell"
"5010","C_5010","Mesothelial cell"
"5011","C_5011","Mesothelial cell"
"5012","C_5012","Mesothelial cell"
"5013","C_5013","Mesothelial cell"
"5014","C_5014","Mesothelial cell"
"5015","C_5015","Mesothelial cell"
"5016","C_5016","Mesothelial cell"
"5017","C_5017","Mesothelial cell"
"5018","C_5018","Mesothelial cell"
"5019","C_5019","Mesothelial cell"
"5020","C_5020","Mesothelial cell"
"5021","C_5021","Mesothelial cell"
"5022","C_5022","Mesothelial cell"
"5023","C_5023","Mesothelial cell"
"5024","C_5024","Mesothelial cell"
"5025","C_5025","Mesothelial cell"
"5026","C_5026","Mesothelial cell"
"5027","C_5027","Mesothelial cell"
"5028","C_5028","Mesothelial cell"
"5029","C_5029","Mesothelial cell"
"5030","C_5030","Mesothelial cell"
"5031","C_5031","Mesothelial cell"
"5032","C_5032","Mesothelial cell"
"5033","C_5033","Mesothelial cell"
"5034","C_5034","Mesothelial cell"
"5035","C_5035","Mesothelial cell"
"5036","C_5036","Mesothelial cell"
"5037","C_5037","Mesothelial cell"
"5038","C_5038","Mesothelial cell"
"5039","C_5039","Mesothelial cell"
"5040","C_5040","Mesothelial cell"
"5041","C_5041","Mesothelial cell"
"5042","C_5042","Mesothelial cell"
"5043","C_5043","Mesothelial cell"
"5044","C_5044","Mesothelial cell"
"5045","C_5045","Mesothelial cell"
"5046","C_5046","Mesothelial cell"
"5047","C_5047","Mesothelial cell"
"5048","C_5048","Mesothelial cell"
"5049","C_5049","Mesothelial cell"
"5050","C_5050","Mesothelial cell"
"5051","C_5051","Mesothelial cell"
"5052","C_5052","Mesothelial cell"
"5053","C_5053","Mesothelial cell"
"5054","C_5054","Mesothelial cell"
"5055","C_5055","Mesothelial cell"
"5056","C_5056","Mesothelial cell"
"5057","C_5057","Mesothelial cell"
"5058","C_5058","Mesothelial cell"
"5059","C_5059","Mesothelial cell"
"5060","C_5060","Mesothelial cell"
"5061","C_5061","Mesothelial cell"
"5062","C_5062","Mesothelial cell"
"5063","C_5063","Mesothelial cell"
"5064","C_5064","Mesothelial cell"
"5065","C_5065","Mesothelial cell"
"5066","C_5066","Mesothelial cell"
"5067","C_5067","Mesothelial cell"
"5068","C_5068","Mesothelial cell"
"5069","C_5069","Mesothelial cell"
"5070","C_5070","Mesothelial cell"
"5071","C_5071","Mesothelial cell"
"5072","C_5072","Mesothelial cell"
"5073","C_5073","Mesothelial cell"
"5074","C_5074","Mesothelial cell"
"5075","C_5075","Mesothelial cell"
"5076","C_5076","Mesothelial cell"
"5077","C_5077","Mesothelial cell"
"5078","C_5078","Mesothelial cell"
"5079","C_5079","Mesothelial cell"
"5080","C_5080","Mesothelial cell"
"5081","C_5081","Mesothelial cell"
"5082","C_5082","Mesothelial cell"
"5083","C_5083","Mesothelial cell"
"5084","C_5084","Mesothelial cell"
"5085","C_5085","Mesothelial cell"
"5086","C_5086","Mesothelial cell"
"5087","C_5087","Mesothelial cell"
"5088","C_5088","Fibroblast"
"5089","C_5089","Mesothelial cell"
"5090","C_5090","Mesothelial cell"
"5091","C_5091","Mesothelial cell"
"5092","C_5092","Mesothelial cell"
"5093","C_5093","Mesothelial cell"
"5094","C_5094","Mesothelial cell"
"5095","C_5095","Mesothelial cell"
"5096","C_5096","Mesothelial cell"
"5097","C_5097","Fibroblast"
"5098","C_5098","Mesothelial cell"
"5099","C_5099","Mesothelial cell"
"5100","C_5100","Mesothelial cell"
"5101","C_5101","Mesothelial cell"
"5102","C_5102","Mesothelial cell"
"5103","C_5103","Mesothelial cell"
"5104","C_5104","Mesothelial cell"
"5105","C_5105","Mesothelial cell"
"5106","C_5106","Mesothelial cell"
"5107","C_5107","Mesothelial cell"
"5108","C_5108","Mesothelial cell"
"5109","C_5109","Mesothelial cell"
"5110","C_5110","Mesothelial cell"
"5111","C_5111","Mesothelial cell"
"5112","C_5112","Mesothelial cell"
"5113","C_5113","Mesothelial cell"
"5114","C_5114","Mesothelial cell"
"5115","C_5115","Mesothelial cell"
"5116","C_5116","Mesothelial cell"
"5117","C_5117","Mesothelial cell"
"5118","C_5118","Mesothelial cell"
"5119","C_5119","Mesothelial cell"
"5120","C_5120","Mesothelial cell"
"5121","C_5121","Mesothelial cell"
"5122","C_5122","Mesothelial cell"
"5123","C_5123","Mesothelial cell"
"5124","C_5124","Mesothelial cell"
"5125","C_5125","Mesothelial cell"
"5126","C_5126","Mesothelial cell"
"5127","C_5127","Mesothelial cell"
"5128","C_5128","Mesothelial cell"
"5129","C_5129","Mesothelial cell"
"5130","C_5130","Mesothelial cell"
"5131","C_5131","Mesothelial cell"
"5132","C_5132","Mesothelial cell"
"5133","C_5133","Mesothelial cell"
"5134","C_5134","Mesothelial cell"
"5135","C_5135","Mesothelial cell"
"5136","C_5136","Mesothelial cell"
"5137","C_5137","Mesothelial cell"
"5138","C_5138","Mesothelial cell"
"5139","C_5139","Mesothelial cell"
"5140","C_5140","Mesothelial cell"
"5141","C_5141","Mesothelial cell"
"5142","C_5142","Mesothelial cell"
"5143","C_5143","Mesothelial cell"
"5144","C_5144","Mesothelial cell"
"5145","C_5145","Mesothelial cell"
"5146","C_5146","Mesothelial cell"
"5147","C_5147","Mesothelial cell"
"5148","C_5148","Mesothelial cell"
"5149","C_5149","Mesothelial cell"
"5150","C_5150","Mesothelial cell"
"5151","C_5151","Mesothelial cell"
"5152","C_5152","Mesothelial cell"
"5153","C_5153","Mesothelial cell"
"5154","C_5154","Mesothelial cell"
"5155","C_5155","Mesothelial cell"
"5156","C_5156","Mesothelial cell"
"5157","C_5157","Mesothelial cell"
"5158","C_5158","Mesothelial cell"
"5159","C_5159","Mesothelial cell"
"5160","C_5160","Mesothelial cell"
"5161","C_5161","Mesothelial cell"
"5162","C_5162","Mesothelial cell"
"5163","C_5163","Mesothelial cell"
"5164","C_5164","Mesothelial cell"
"5165","C_5165","Mesothelial cell"
"5166","C_5166","Mesothelial cell"
"5167","C_5167","Mesothelial cell"
"5168","C_5168","Mesothelial cell"
"5169","C_5169","Mesothelial cell"
"5170","C_5170","Mesothelial cell"
"5171","C_5171","Mesothelial cell"
"5172","C_5172","Mesothelial cell"
"5173","C_5173","Mesothelial cell"
"5174","C_5174","Mesothelial cell"
"5175","C_5175","Mesothelial cell"
"5176","C_5176","Mesothelial cell"
"5177","C_5177","Mesothelial cell"
"5178","C_5178","Mesothelial cell"
"5179","C_5179","Mesothelial cell"
"5180","C_5180","Mesothelial cell"
"5181","C_5181","Mesothelial cell"
"5182","C_5182","Mesothelial cell"
"5183","C_5183","Mesothelial cell"
"5184","C_5184","Mesothelial cell"
"5185","C_5185","Mesothelial cell"
"5186","C_5186","Mesothelial cell"
"5187","C_5187","Mesothelial cell"
"5188","C_5188","Mesothelial cell"
"5189","C_5189","Mesothelial cell"
"5190","C_5190","Mesothelial cell"
"5191","C_5191","Mesothelial cell"
"5192","C_5192","Mesothelial cell"
"5193","C_5193","Mesothelial cell"
"5194","C_5194","Mesothelial cell"
"5195","C_5195","Mesothelial cell"
"5196","C_5196","Mesothelial cell"
"5197","C_5197","Mesothelial cell"
"5198","C_5198","Mesothelial cell"
"5199","C_5199","Mesothelial cell"
"5200","C_5200","Mesothelial cell"
"5201","C_5201","Mesothelial cell"
"5202","C_5202","Mesothelial cell"
"5203","C_5203","Mesothelial cell"
"5204","C_5204","Mesothelial cell"
"5205","C_5205","Mesothelial cell"
"5206","C_5206","Mesothelial cell"
"5207","C_5207","Mesothelial cell"
"5208","C_5208","Mesothelial cell"
"5209","C_5209","Mesothelial cell"
"5210","C_5210","Mesothelial cell"
"5211","C_5211","Mesothelial cell"
"5212","C_5212","Mesothelial cell"
"5213","C_5213","Mesothelial cell"
"5214","C_5214","Mesothelial cell"
"5215","C_5215","Mesothelial cell"
"5216","C_5216","Mesothelial cell"
"5217","C_5217","Mesothelial cell"
"5218","C_5218","Mesothelial cell"
"5219","C_5219","Mesothelial cell"
"5220","C_5220","Mesothelial cell"
"5221","C_5221","Mesothelial cell"
"5222","C_5222","Mesothelial cell"
"5223","C_5223","Mesothelial cell"
"5224","C_5224","Mesothelial cell"
"5225","C_5225","Mesothelial cell"
"5226","C_5226","Mesothelial cell"
"5227","C_5227","Mesothelial cell"
"5228","C_5228","Mesothelial cell"
"5229","C_5229","Mesothelial cell"
"5230","C_5230","Mesothelial cell"
"5231","C_5231","Mesothelial cell"
"5232","C_5232","Mesothelial cell"
"5233","C_5233","Mesothelial cell"
"5234","C_5234","Mesothelial cell"
"5235","C_5235","Mesothelial cell"
"5236","C_5236","Mesothelial cell"
"5237","C_5237","Mesothelial cell"
"5238","C_5238","Mesothelial cell"
"5239","C_5239","Mesothelial cell"
"5240","C_5240","Mesothelial cell"
"5241","C_5241","Mesothelial cell"
"5242","C_5242","Mesothelial cell"
"5243","C_5243","Mesothelial cell"
"5244","C_5244","Mesothelial cell"
"5245","C_5245","Mesothelial cell"
"5246","C_5246","Mesothelial cell"
"5247","C_5247","Mesothelial cell"
"5248","C_5248","Mesothelial cell"
"5249","C_5249","Mesothelial cell"
"5250","C_5250","Mesothelial cell"
"5251","C_5251","Mesothelial cell"
"5252","C_5252","Mesothelial cell"
"5253","C_5253","Mesothelial cell"
"5254","C_5254","Mesothelial cell"
"5255","C_5255","Mesothelial cell"
"5256","C_5256","Mesothelial cell"
"5257","C_5257","Mesothelial cell"
"5258","C_5258","Mesothelial cell"
"5259","C_5259","Mesothelial cell"
"5260","C_5260","Mesothelial cell"
"5261","C_5261","Mesothelial cell"
"5262","C_5262","Mesothelial cell"
"5263","C_5263","Mesothelial cell"
"5264","C_5264","Mesothelial cell"
"5265","C_5265","Mesothelial cell"
"5266","C_5266","Mesothelial cell"
"5267","C_5267","Mesothelial cell"
"5268","C_5268","Mesothelial cell"
"5269","C_5269","Mesothelial cell"
"5270","C_5270","Mesothelial cell"
"5271","C_5271","Mesothelial cell"
"5272","C_5272","Mesothelial cell"
"5273","C_5273","Mesothelial cell"
"5274","C_5274","Mesothelial cell"
