"","Cell","Cell_type"
"4074","C_4074","Fasciculata cell"
"4075","C_4075","Fasciculata cell"
"4076","C_4076","Fasciculata cell"
"4077","C_4077","Fasciculata cell"
"4078","C_4078","Fasciculata cell"
"4079","C_4079","Fasciculata cell"
"4080","C_4080","Myeloid cell"
"4081","C_4081","Myeloid cell"
"4082","C_4082","Fasciculata cell"
"4083","C_4083","Fasciculata cell"
"4084","C_4084","Fasciculata cell"
"4085","C_4085","Fasciculata cell"
"4086","C_4086","Fasciculata cell"
"4087","C_4087","Fasciculata cell"
"4088","C_4088","Fasciculata cell"
"4089","C_4089","Fasciculata cell"
"4090","C_4090","Fasciculata cell"
"4091","C_4091","Fasciculata cell"
"4092","C_4092","Fasciculata cell"
"4093","C_4093","Fasciculata cell"
"4094","C_4094","Fasciculata cell"
"4095","C_4095","Fasciculata cell"
"4096","C_4096","Fasciculata cell"
"4097","C_4097","Fasciculata cell"
"4098","C_4098","Fasciculata cell"
"4099","C_4099","Fasciculata cell"
"4100","C_4100","Fasciculata cell"
"4101","C_4101","Fasciculata cell"
"4102","C_4102","Fasciculata cell"
"4103","C_4103","Fasciculata cell"
"4104","C_4104","Fasciculata cell"
"4105","C_4105","Fasciculata cell"
"4106","C_4106","Fasciculata cell"
"4107","C_4107","Fasciculata cell"
"4108","C_4108","Fasciculata cell"
"4109","C_4109","Fasciculata cell"
"4110","C_4110","Fasciculata cell"
"4111","C_4111","Fasciculata cell"
"4112","C_4112","Fasciculata cell"
"4113","C_4113","Fasciculata cell"
"4114","C_4114","Fasciculata cell"
"4115","C_4115","Fasciculata cell"
"4116","C_4116","Fasciculata cell"
"4117","C_4117","Fasciculata cell"
"4118","C_4118","Fasciculata cell"
"4119","C_4119","Fasciculata cell"
"4120","C_4120","Fasciculata cell"
"4121","C_4121","Fasciculata cell"
"4122","C_4122","Fasciculata cell"
"4123","C_4123","Fasciculata cell"
"4124","C_4124","Fasciculata cell"
"4125","C_4125","Fasciculata cell"
"4126","C_4126","Fasciculata cell"
"4127","C_4127","Fasciculata cell"
"4128","C_4128","Fasciculata cell"
"4129","C_4129","Fasciculata cell"
"4130","C_4130","Fasciculata cell"
"4131","C_4131","Fasciculata cell"
"4132","C_4132","Fasciculata cell"
"4133","C_4133","Fasciculata cell"
"4134","C_4134","Fasciculata cell"
"4135","C_4135","Fasciculata cell"
"4136","C_4136","Fasciculata cell"
"4137","C_4137","Fasciculata cell"
"4138","C_4138","Fasciculata cell"
"4139","C_4139","Fasciculata cell"
"4140","C_4140","Fasciculata cell"
"4141","C_4141","Fasciculata cell"
"4142","C_4142","Fasciculata cell"
"4143","C_4143","Fasciculata cell"
"4144","C_4144","Fasciculata cell"
"4145","C_4145","Fasciculata cell"
"4146","C_4146","Fasciculata cell"
"4147","C_4147","Fasciculata cell"
"4148","C_4148","Fasciculata cell"
"4149","C_4149","Fasciculata cell"
"4150","C_4150","Fasciculata cell"
"4151","C_4151","Fasciculata cell"
"4152","C_4152","Fasciculata cell"
"4153","C_4153","Fasciculata cell"
"4154","C_4154","Fasciculata cell"
"4155","C_4155","Fasciculata cell"
"4156","C_4156","Fasciculata cell"
"4157","C_4157","Fasciculata cell"
"4158","C_4158","Fasciculata cell"
"4159","C_4159","Fasciculata cell"
"4160","C_4160","Fasciculata cell"
"4161","C_4161","Fasciculata cell"
"4162","C_4162","Fasciculata cell"
"4163","C_4163","Fasciculata cell"
"4164","C_4164","Fasciculata cell"
"4165","C_4165","Fasciculata cell"
"4166","C_4166","Fasciculata cell"
"4167","C_4167","Fasciculata cell"
"4168","C_4168","Fasciculata cell"
"4169","C_4169","Fasciculata cell"
"4170","C_4170","Fasciculata cell"
"4171","C_4171","Fasciculata cell"
"4172","C_4172","Fasciculata cell"
"4173","C_4173","Fasciculata cell"
"4174","C_4174","Fasciculata cell"
"4175","C_4175","Fasciculata cell"
"4176","C_4176","Fasciculata cell"
"4177","C_4177","Fasciculata cell"
"4178","C_4178","Fasciculata cell"
"4179","C_4179","Fasciculata cell"
"4180","C_4180","Fasciculata cell"
"4181","C_4181","Fasciculata cell"
"4182","C_4182","Fasciculata cell"
"4183","C_4183","Fasciculata cell"
"4184","C_4184","Fasciculata cell"
"4185","C_4185","Fasciculata cell"
"4186","C_4186","Fasciculata cell"
"4187","C_4187","Fasciculata cell"
"4188","C_4188","Macrophage"
"4189","C_4189","Myeloid cell"
"4190","C_4190","Macrophage"
"4191","C_4191","Fasciculata cell"
"4192","C_4192","Fasciculata cell"
"4193","C_4193","Fasciculata cell"
"4194","C_4194","Fasciculata cell"
"4195","C_4195","Fasciculata cell"
"4196","C_4196","Fasciculata cell"
"4197","C_4197","Fasciculata cell"
"4198","C_4198","Fasciculata cell"
"4199","C_4199","Fasciculata cell"
"4200","C_4200","Fasciculata cell"
"4201","C_4201","Fasciculata cell"
"4202","C_4202","Fasciculata cell"
"4203","C_4203","Fasciculata cell"
"4204","C_4204","Fasciculata cell"
"4205","C_4205","Fasciculata cell"
"4206","C_4206","Fasciculata cell"
"4207","C_4207","Fasciculata cell"
"4208","C_4208","Fasciculata cell"
"4209","C_4209","Fasciculata cell"
"4210","C_4210","Fasciculata cell"
"4211","C_4211","Fasciculata cell"
"4212","C_4212","Fasciculata cell"
"4213","C_4213","Fasciculata cell"
"4214","C_4214","Fasciculata cell"
"4215","C_4215","Fasciculata cell"
"4216","C_4216","Fasciculata cell"
"4217","C_4217","Fasciculata cell"
"4218","C_4218","Fasciculata cell"
"4219","C_4219","Fasciculata cell"
"4220","C_4220","Fasciculata cell"
"4221","C_4221","Fasciculata cell"
"4222","C_4222","Fasciculata cell"
"4223","C_4223","Fasciculata cell"
"4224","C_4224","Fasciculata cell"
"4225","C_4225","Fasciculata cell"
"4226","C_4226","Fasciculata cell"
"4227","C_4227","Fasciculata cell"
"4228","C_4228","Fasciculata cell"
"4229","C_4229","Fasciculata cell"
"4230","C_4230","Macrophage"
"4231","C_4231","Fasciculata cell"
"4232","C_4232","Fasciculata cell"
"4233","C_4233","Fasciculata cell"
"4234","C_4234","Macrophage"
"4235","C_4235","Fasciculata cell"
"4236","C_4236","Fasciculata cell"
"4237","C_4237","Fasciculata cell"
"4238","C_4238","Fasciculata cell"
"4239","C_4239","Fasciculata cell"
"4240","C_4240","Fasciculata cell"
"4241","C_4241","Fasciculata cell"
"4242","C_4242","Fasciculata cell"
"4243","C_4243","Myeloid cell"
"4244","C_4244","Macrophage"
"4245","C_4245","Macrophage"
"4246","C_4246","Macrophage"
"4247","C_4247","Fasciculata cell"
"4248","C_4248","Fasciculata cell"
"4249","C_4249","Fasciculata cell"
"4250","C_4250","Fasciculata cell"
"4251","C_4251","Fasciculata cell"
"4252","C_4252","Fasciculata cell"
"4253","C_4253","Fasciculata cell"
"4254","C_4254","Fasciculata cell"
"4255","C_4255","Fasciculata cell"
"4256","C_4256","Fasciculata cell"
"4257","C_4257","Fasciculata cell"
"4258","C_4258","Fasciculata cell"
"4259","C_4259","Fasciculata cell"
"4260","C_4260","Fasciculata cell"
"4261","C_4261","Fasciculata cell"
"4262","C_4262","Fasciculata cell"
"4263","C_4263","Fasciculata cell"
"4264","C_4264","Fasciculata cell"
"4265","C_4265","Fasciculata cell"
"4266","C_4266","Fasciculata cell"
"4267","C_4267","Fasciculata cell"
"4268","C_4268","Fasciculata cell"
"4269","C_4269","Fasciculata cell"
"4270","C_4270","Fasciculata cell"
"4271","C_4271","Fasciculata cell"
"4272","C_4272","Fasciculata cell"
"4273","C_4273","Fasciculata cell"
"4274","C_4274","Fasciculata cell"
"4275","C_4275","Fasciculata cell"
"4276","C_4276","Fasciculata cell"
"4277","C_4277","Fasciculata cell"
"4278","C_4278","Fasciculata cell"
"4279","C_4279","Fasciculata cell"
"4280","C_4280","Fasciculata cell"
"4281","C_4281","Fasciculata cell"
"4282","C_4282","Fasciculata cell"
"4283","C_4283","Fasciculata cell"
"4284","C_4284","Fasciculata cell"
"4285","C_4285","Fasciculata cell"
"4286","C_4286","Fasciculata cell"
"4287","C_4287","Fasciculata cell"
"4288","C_4288","Fasciculata cell"
"4289","C_4289","Fasciculata cell"
"4290","C_4290","Fasciculata cell"
"4291","C_4291","Fasciculata cell"
"4292","C_4292","Fasciculata cell"
"4293","C_4293","Fasciculata cell"
"4294","C_4294","Fasciculata cell"
"4295","C_4295","Fasciculata cell"
"4296","C_4296","Fasciculata cell"
"4297","C_4297","Fasciculata cell"
"4298","C_4298","Fasciculata cell"
"4299","C_4299","Fasciculata cell"
"4300","C_4300","Fasciculata cell"
"4301","C_4301","Fasciculata cell"
"4302","C_4302","Fasciculata cell"
"4303","C_4303","Fasciculata cell"
"4304","C_4304","Fasciculata cell"
"4305","C_4305","Fasciculata cell"
"4306","C_4306","Fasciculata cell"
"4307","C_4307","Fasciculata cell"
"4308","C_4308","Fasciculata cell"
"4309","C_4309","Fasciculata cell"
"4310","C_4310","Fasciculata cell"
"4311","C_4311","Fasciculata cell"
"4312","C_4312","Fasciculata cell"
"4313","C_4313","Fasciculata cell"
"4314","C_4314","Fasciculata cell"
"4315","C_4315","Fasciculata cell"
"4316","C_4316","Fasciculata cell"
"4317","C_4317","Fasciculata cell"
"4318","C_4318","Fasciculata cell"
"4319","C_4319","Fasciculata cell"
"4320","C_4320","Fasciculata cell"
"4321","C_4321","Fasciculata cell"
"4322","C_4322","Fasciculata cell"
"4323","C_4323","Fasciculata cell"
"4324","C_4324","Fasciculata cell"
"4325","C_4325","Fasciculata cell"
"4326","C_4326","Fasciculata cell"
"4327","C_4327","Fasciculata cell"
"4328","C_4328","Fasciculata cell"
"4329","C_4329","Fasciculata cell"
"4330","C_4330","Fasciculata cell"
"4331","C_4331","Fasciculata cell"
"4332","C_4332","Fasciculata cell"
"4333","C_4333","Fasciculata cell"
"4334","C_4334","Fasciculata cell"
"4335","C_4335","Fasciculata cell"
"4336","C_4336","Fasciculata cell"
"4337","C_4337","Fasciculata cell"
"4338","C_4338","Fasciculata cell"
"4339","C_4339","Fasciculata cell"
"4340","C_4340","Fasciculata cell"
"4341","C_4341","Fasciculata cell"
"4342","C_4342","Fasciculata cell"
"4343","C_4343","Fasciculata cell"
"4344","C_4344","Fasciculata cell"
"4345","C_4345","Fasciculata cell"
"4346","C_4346","Fasciculata cell"
"4347","C_4347","Fasciculata cell"
"4348","C_4348","Fasciculata cell"
"4349","C_4349","Fasciculata cell"
"4350","C_4350","Fasciculata cell"
"4351","C_4351","Fasciculata cell"
"4352","C_4352","Fasciculata cell"
"4353","C_4353","Fasciculata cell"
"4354","C_4354","Fasciculata cell"
"4355","C_4355","Fasciculata cell"
"4356","C_4356","Fasciculata cell"
"4357","C_4357","Fasciculata cell"
"4358","C_4358","Fasciculata cell"
"4359","C_4359","Fasciculata cell"
"4360","C_4360","Fasciculata cell"
"4361","C_4361","Fasciculata cell"
"4362","C_4362","Fasciculata cell"
"4363","C_4363","Fasciculata cell"
"4364","C_4364","Fasciculata cell"
"4365","C_4365","Fasciculata cell"
"4366","C_4366","Fasciculata cell"
"4367","C_4367","Fasciculata cell"
"4368","C_4368","Fasciculata cell"
"4369","C_4369","Fasciculata cell"
"4370","C_4370","Fasciculata cell"
"4371","C_4371","Fasciculata cell"
"4372","C_4372","Fasciculata cell"
"4373","C_4373","Fasciculata cell"
"4374","C_4374","Fasciculata cell"
"4375","C_4375","Fasciculata cell"
"4376","C_4376","Fasciculata cell"
"4377","C_4377","Fasciculata cell"
"4378","C_4378","Fasciculata cell"
"4379","C_4379","Fasciculata cell"
"4380","C_4380","Fasciculata cell"
"4381","C_4381","Fasciculata cell"
"4382","C_4382","Fasciculata cell"
"4383","C_4383","Fasciculata cell"
"4384","C_4384","Fasciculata cell"
"4385","C_4385","Fasciculata cell"
"4386","C_4386","Fasciculata cell"
"4387","C_4387","Fasciculata cell"
"4388","C_4388","Fasciculata cell"
"4389","C_4389","Fasciculata cell"
"4390","C_4390","Fasciculata cell"
"4391","C_4391","Fasciculata cell"
"4392","C_4392","Fasciculata cell"
"4393","C_4393","Fasciculata cell"
"4394","C_4394","Fasciculata cell"
"4395","C_4395","Fasciculata cell"
"4396","C_4396","Fasciculata cell"
"4397","C_4397","Fasciculata cell"
"4398","C_4398","Fasciculata cell"
"4399","C_4399","Fasciculata cell"
"4400","C_4400","Fasciculata cell"
"4401","C_4401","Fasciculata cell"
"4402","C_4402","Fasciculata cell"
"4403","C_4403","Fasciculata cell"
"4404","C_4404","Fasciculata cell"
"4405","C_4405","Fasciculata cell"
"4406","C_4406","Fasciculata cell"
"4407","C_4407","Fasciculata cell"
"4408","C_4408","Fasciculata cell"
"4409","C_4409","Fasciculata cell"
"4410","C_4410","Fasciculata cell"
"4411","C_4411","Fasciculata cell"
"4412","C_4412","Fasciculata cell"
"4413","C_4413","Fasciculata cell"
"4414","C_4414","Fasciculata cell"
"4415","C_4415","Fasciculata cell"
"4416","C_4416","Fasciculata cell"
"4417","C_4417","Fasciculata cell"
"4418","C_4418","Fasciculata cell"
"4419","C_4419","Fasciculata cell"
"4420","C_4420","Fasciculata cell"
"4421","C_4421","Fasciculata cell"
"4422","C_4422","Fasciculata cell"
"4423","C_4423","Fasciculata cell"
"4424","C_4424","Fasciculata cell"
"4425","C_4425","Fasciculata cell"
"4426","C_4426","Fasciculata cell"
"4427","C_4427","Fasciculata cell"
"4428","C_4428","Fasciculata cell"
"4429","C_4429","Fasciculata cell"
"4430","C_4430","Fasciculata cell"
"4431","C_4431","Fasciculata cell"
"4432","C_4432","Fasciculata cell"
"4433","C_4433","Fasciculata cell"
"4434","C_4434","Fasciculata cell"
"4435","C_4435","Fasciculata cell"
"4436","C_4436","Fasciculata cell"
"4437","C_4437","Fasciculata cell"
"4438","C_4438","Fasciculata cell"
"4439","C_4439","Fasciculata cell"
"4440","C_4440","Fasciculata cell"
"4441","C_4441","Fasciculata cell"
"4442","C_4442","Fasciculata cell"
"4443","C_4443","Fasciculata cell"
"4444","C_4444","Fasciculata cell"
"4445","C_4445","Fasciculata cell"
"4446","C_4446","Fasciculata cell"
"4447","C_4447","Fasciculata cell"
"4448","C_4448","Fasciculata cell"
"4449","C_4449","Fasciculata cell"
"4450","C_4450","Fasciculata cell"
"4451","C_4451","Fasciculata cell"
"4452","C_4452","Fasciculata cell"
"4453","C_4453","Fasciculata cell"
"4454","C_4454","Fasciculata cell"
"4455","C_4455","Fasciculata cell"
"4456","C_4456","Fasciculata cell"
"4457","C_4457","Fasciculata cell"
"4458","C_4458","Fasciculata cell"
"4459","C_4459","Fasciculata cell"
"4460","C_4460","Fasciculata cell"
"4461","C_4461","Fasciculata cell"
"4462","C_4462","Fasciculata cell"
"4463","C_4463","Fasciculata cell"
"4464","C_4464","Fasciculata cell"
"4465","C_4465","Fasciculata cell"
"4466","C_4466","Fasciculata cell"
"4467","C_4467","Fasciculata cell"
"4468","C_4468","Fasciculata cell"
"4469","C_4469","Fasciculata cell"
"4470","C_4470","Fasciculata cell"
"4471","C_4471","Fasciculata cell"
"4472","C_4472","Fasciculata cell"
"4473","C_4473","Fasciculata cell"
"4474","C_4474","Fasciculata cell"
"4475","C_4475","Fasciculata cell"
"4476","C_4476","Fasciculata cell"
"4477","C_4477","Fasciculata cell"
"4478","C_4478","Fasciculata cell"
"4479","C_4479","Fasciculata cell"
"4480","C_4480","Fasciculata cell"
"4481","C_4481","Fasciculata cell"
"4482","C_4482","Fasciculata cell"
"4483","C_4483","Fasciculata cell"
"4484","C_4484","Fasciculata cell"
"4485","C_4485","Fasciculata cell"
"4486","C_4486","Fasciculata cell"
"4487","C_4487","Fasciculata cell"
"4488","C_4488","Fasciculata cell"
"4489","C_4489","Fasciculata cell"
"4490","C_4490","Fasciculata cell"
"4491","C_4491","Fasciculata cell"
"4492","C_4492","Fasciculata cell"
"4493","C_4493","Fasciculata cell"
"4494","C_4494","Fasciculata cell"
"4495","C_4495","Fasciculata cell"
"4496","C_4496","Fasciculata cell"
"4497","C_4497","Fasciculata cell"
"4498","C_4498","Fasciculata cell"
"4499","C_4499","Fasciculata cell"
"4500","C_4500","Fasciculata cell"
"4501","C_4501","Fasciculata cell"
"4502","C_4502","Fasciculata cell"
"4503","C_4503","Fasciculata cell"
"4504","C_4504","Fasciculata cell"
"4505","C_4505","Fasciculata cell"
"4506","C_4506","Fasciculata cell"
"4507","C_4507","Fasciculata cell"
"4508","C_4508","Fasciculata cell"
"4509","C_4509","Fasciculata cell"
"4510","C_4510","Fasciculata cell"
"4511","C_4511","Fasciculata cell"
"4512","C_4512","Fasciculata cell"
"4513","C_4513","Fasciculata cell"
"4514","C_4514","Fasciculata cell"
"4515","C_4515","Fasciculata cell"
"4516","C_4516","Fasciculata cell"
"4517","C_4517","Fasciculata cell"
"4518","C_4518","Fasciculata cell"
"4519","C_4519","Fasciculata cell"
"4520","C_4520","Fasciculata cell"
"4521","C_4521","Fasciculata cell"
"4522","C_4522","Fasciculata cell"
"4523","C_4523","Fasciculata cell"
"4524","C_4524","Fasciculata cell"
"4525","C_4525","Fasciculata cell"
"4526","C_4526","Fasciculata cell"
"4527","C_4527","Fasciculata cell"
"4528","C_4528","Fasciculata cell"
"4529","C_4529","Fasciculata cell"
"4530","C_4530","Fasciculata cell"
"4531","C_4531","Fasciculata cell"
"4532","C_4532","Fasciculata cell"
"4533","C_4533","Fasciculata cell"
"4534","C_4534","Fasciculata cell"
"4535","C_4535","Fasciculata cell"
"4536","C_4536","Fasciculata cell"
"4537","C_4537","Fasciculata cell"
"4538","C_4538","Fasciculata cell"
"4539","C_4539","Fasciculata cell"
"4540","C_4540","Fasciculata cell"
"4541","C_4541","Fasciculata cell"
"4542","C_4542","Fasciculata cell"
"4543","C_4543","Fasciculata cell"
"4544","C_4544","Fasciculata cell"
"4545","C_4545","Fasciculata cell"
"4546","C_4546","Fasciculata cell"
"4547","C_4547","Fasciculata cell"
"4548","C_4548","Fasciculata cell"
"4549","C_4549","Fasciculata cell"
"4550","C_4550","Fasciculata cell"
"4551","C_4551","Neutrophil"
"4552","C_4552","Fasciculata cell"
"4553","C_4553","Fasciculata cell"
"4554","C_4554","Fasciculata cell"
"4555","C_4555","Fasciculata cell"
"4556","C_4556","Fasciculata cell"
"4557","C_4557","Fasciculata cell"
"4558","C_4558","Fasciculata cell"
"4559","C_4559","Fasciculata cell"
"4560","C_4560","Fasciculata cell"
"4561","C_4561","Fasciculata cell"
"4562","C_4562","Fasciculata cell"
"4563","C_4563","Fasciculata cell"
"4564","C_4564","Fasciculata cell"
"4565","C_4565","Fasciculata cell"
"4566","C_4566","Fasciculata cell"
"4567","C_4567","Fasciculata cell"
"4568","C_4568","Fasciculata cell"
"4569","C_4569","Fasciculata cell"
"4570","C_4570","Fasciculata cell"
"4571","C_4571","Fasciculata cell"
"4572","C_4572","Fasciculata cell"
"4573","C_4573","Fasciculata cell"
"4574","C_4574","Fasciculata cell"
"4575","C_4575","Fasciculata cell"
"4576","C_4576","Fasciculata cell"
"4577","C_4577","Fasciculata cell"
"4578","C_4578","Fasciculata cell"
"4579","C_4579","Fasciculata cell"
"4580","C_4580","Fasciculata cell"
"4581","C_4581","Fasciculata cell"
"4582","C_4582","Fasciculata cell"
"4583","C_4583","Fasciculata cell"
"4584","C_4584","Fasciculata cell"
"4585","C_4585","Fasciculata cell"
"4586","C_4586","Fasciculata cell"
"4587","C_4587","Fasciculata cell"
"4588","C_4588","Fasciculata cell"
"4589","C_4589","Fasciculata cell"
"4590","C_4590","Fasciculata cell"
"4591","C_4591","Fasciculata cell"
"4592","C_4592","Fasciculata cell"
"4593","C_4593","Fasciculata cell"
"4594","C_4594","Fasciculata cell"
"4595","C_4595","Fasciculata cell"
"4596","C_4596","Fasciculata cell"
"4597","C_4597","Fasciculata cell"
"4598","C_4598","Fasciculata cell"
"4599","C_4599","Fasciculata cell"
"4600","C_4600","Fasciculata cell"
"4601","C_4601","Fasciculata cell"
"4602","C_4602","Fasciculata cell"
"4603","C_4603","Fasciculata cell"
"4604","C_4604","Fasciculata cell"
"4605","C_4605","Fasciculata cell"
"4606","C_4606","Fasciculata cell"
"4607","C_4607","Fasciculata cell"
"4608","C_4608","Fasciculata cell"
"4609","C_4609","Fasciculata cell"
"4610","C_4610","Fasciculata cell"
"4611","C_4611","Fasciculata cell"
"4612","C_4612","Fasciculata cell"
"4613","C_4613","Fasciculata cell"
"4614","C_4614","Fasciculata cell"
"4615","C_4615","Macrophage"
"4616","C_4616","Fasciculata cell"
"4617","C_4617","Fasciculata cell"
"4618","C_4618","Fasciculata cell"
"4619","C_4619","Fasciculata cell"
"4620","C_4620","Fasciculata cell"
"4621","C_4621","Fasciculata cell"
"4622","C_4622","Fasciculata cell"
"4623","C_4623","Fasciculata cell"
"4624","C_4624","Fasciculata cell"
"4625","C_4625","Fasciculata cell"
"4626","C_4626","Fasciculata cell"
"4627","C_4627","Fasciculata cell"
"4628","C_4628","Fasciculata cell"
"4629","C_4629","Fasciculata cell"
"4630","C_4630","Fasciculata cell"
"4631","C_4631","Fasciculata cell"
"4632","C_4632","Fasciculata cell"
"4633","C_4633","Fasciculata cell"
"4634","C_4634","Fasciculata cell"
"4635","C_4635","Fasciculata cell"
"4636","C_4636","Fasciculata cell"
"4637","C_4637","Fasciculata cell"
"4638","C_4638","Fasciculata cell"
"4639","C_4639","Fasciculata cell"
"4640","C_4640","Fasciculata cell"
"4641","C_4641","Fasciculata cell"
"4642","C_4642","Fasciculata cell"
"4643","C_4643","Fasciculata cell"
"4644","C_4644","Fasciculata cell"
"4645","C_4645","Fasciculata cell"
"4646","C_4646","Fasciculata cell"
"4647","C_4647","Fasciculata cell"
"4648","C_4648","Fasciculata cell"
"4649","C_4649","Fasciculata cell"
"4650","C_4650","Fasciculata cell"
"4651","C_4651","Fasciculata cell"
"4652","C_4652","Fasciculata cell"
"4653","C_4653","Fasciculata cell"
"4654","C_4654","Fasciculata cell"
"4655","C_4655","Fasciculata cell"
"4656","C_4656","Fasciculata cell"
"4657","C_4657","Fasciculata cell"
"4658","C_4658","Fasciculata cell"
"4659","C_4659","Fasciculata cell"
"4660","C_4660","Fasciculata cell"
"4661","C_4661","Fasciculata cell"
"4662","C_4662","Fasciculata cell"
"4663","C_4663","Fasciculata cell"
"4664","C_4664","Fasciculata cell"
"4665","C_4665","Fasciculata cell"
"4666","C_4666","Fasciculata cell"
"4667","C_4667","Fasciculata cell"
"4668","C_4668","Fasciculata cell"
"4669","C_4669","Fasciculata cell"
"4670","C_4670","Fasciculata cell"
"4671","C_4671","Fasciculata cell"
"4672","C_4672","Fasciculata cell"
"4673","C_4673","Fasciculata cell"
"4674","C_4674","Fasciculata cell"
"4675","C_4675","Fasciculata cell"
"4676","C_4676","Fasciculata cell"
"4677","C_4677","Fasciculata cell"
"4678","C_4678","Fasciculata cell"
"4679","C_4679","Fasciculata cell"
"4680","C_4680","Fasciculata cell"
"4681","C_4681","Fasciculata cell"
"4682","C_4682","Macrophage"
"4683","C_4683","Fasciculata cell"
"4684","C_4684","Fasciculata cell"
"4685","C_4685","Fasciculata cell"
"4686","C_4686","Fasciculata cell"
"4687","C_4687","Fasciculata cell"
"4688","C_4688","Fasciculata cell"
"4689","C_4689","Fasciculata cell"
"4690","C_4690","Fasciculata cell"
"4691","C_4691","Fasciculata cell"
"4692","C_4692","Fasciculata cell"
"4693","C_4693","Fasciculata cell"
"4694","C_4694","Fasciculata cell"
"4695","C_4695","Fasciculata cell"
"4696","C_4696","Fasciculata cell"
"4697","C_4697","Fasciculata cell"
"4698","C_4698","Fasciculata cell"
"4699","C_4699","Fasciculata cell"
"4700","C_4700","Fasciculata cell"
"4701","C_4701","Fasciculata cell"
"4702","C_4702","Fasciculata cell"
"4703","C_4703","Fasciculata cell"
"4704","C_4704","Fasciculata cell"
"4705","C_4705","Fasciculata cell"
"4706","C_4706","Fasciculata cell"
"4707","C_4707","Fasciculata cell"
"4708","C_4708","Fasciculata cell"
"4709","C_4709","Fasciculata cell"
"4710","C_4710","Fasciculata cell"
"4711","C_4711","Fasciculata cell"
"4712","C_4712","Fasciculata cell"
"4713","C_4713","Fasciculata cell"
"4714","C_4714","Fasciculata cell"
"4715","C_4715","Fasciculata cell"
"4716","C_4716","Fasciculata cell"
"4717","C_4717","Fasciculata cell"
"4718","C_4718","Fasciculata cell"
"4719","C_4719","Fasciculata cell"
"4720","C_4720","Fasciculata cell"
"4721","C_4721","Fasciculata cell"
"4722","C_4722","Fasciculata cell"
"4723","C_4723","Fasciculata cell"
"4724","C_4724","Fasciculata cell"
"4725","C_4725","Fasciculata cell"
"4726","C_4726","Fasciculata cell"
"4727","C_4727","Fasciculata cell"
"4728","C_4728","Fasciculata cell"
"4729","C_4729","Fasciculata cell"
"4730","C_4730","Fasciculata cell"
"4731","C_4731","Fasciculata cell"
"4732","C_4732","Fasciculata cell"
"4733","C_4733","Fasciculata cell"
"4734","C_4734","Fasciculata cell"
"4735","C_4735","Fasciculata cell"
"4736","C_4736","Fasciculata cell"
"4737","C_4737","Fasciculata cell"
"4738","C_4738","Fasciculata cell"
"4739","C_4739","Fasciculata cell"
"4740","C_4740","Fasciculata cell"
"4741","C_4741","Fasciculata cell"
"4742","C_4742","Fasciculata cell"
"4743","C_4743","Fasciculata cell"
"4744","C_4744","Fasciculata cell"
"4745","C_4745","Fasciculata cell"
"4746","C_4746","Fasciculata cell"
"4747","C_4747","Fasciculata cell"
"4748","C_4748","Fasciculata cell"
"4749","C_4749","Fasciculata cell"
"4750","C_4750","Fasciculata cell"
"4751","C_4751","Fasciculata cell"
"4752","C_4752","Fasciculata cell"
"4753","C_4753","Fasciculata cell"
"4754","C_4754","Fasciculata cell"
"4755","C_4755","Fasciculata cell"
"4756","C_4756","Fasciculata cell"
"4757","C_4757","Fasciculata cell"
"4758","C_4758","Fasciculata cell"
"4759","C_4759","Fasciculata cell"
"4760","C_4760","Fasciculata cell"
"4761","C_4761","Fasciculata cell"
"4762","C_4762","Fasciculata cell"
"4763","C_4763","Fasciculata cell"
"4764","C_4764","Fasciculata cell"
"4765","C_4765","Fasciculata cell"
"4766","C_4766","Fasciculata cell"
"4767","C_4767","Fasciculata cell"
"4768","C_4768","Fasciculata cell"
"4769","C_4769","Fasciculata cell"
"4770","C_4770","Fasciculata cell"
"4771","C_4771","Fasciculata cell"
"4772","C_4772","Fasciculata cell"
"4773","C_4773","Fasciculata cell"
"4774","C_4774","Fasciculata cell"
"4775","C_4775","Fasciculata cell"
"4776","C_4776","Fasciculata cell"
"4777","C_4777","Fasciculata cell"
"4778","C_4778","Fasciculata cell"
"4779","C_4779","Fasciculata cell"
"4780","C_4780","Fasciculata cell"
"4781","C_4781","Fasciculata cell"
"4782","C_4782","Fasciculata cell"
"4783","C_4783","Fasciculata cell"
"4784","C_4784","Fasciculata cell"
"4785","C_4785","Fasciculata cell"
"4786","C_4786","Fasciculata cell"
"4787","C_4787","Fasciculata cell"
"4788","C_4788","Fasciculata cell"
"4789","C_4789","Fasciculata cell"
"4790","C_4790","Fasciculata cell"
"4791","C_4791","Fasciculata cell"
"4792","C_4792","Fasciculata cell"
"4793","C_4793","Fasciculata cell"
"4794","C_4794","Fasciculata cell"
"4795","C_4795","Fasciculata cell"
"4796","C_4796","Fasciculata cell"
"4797","C_4797","Fasciculata cell"
"4798","C_4798","Fasciculata cell"
"4799","C_4799","Fasciculata cell"
"4800","C_4800","Fasciculata cell"
"4801","C_4801","Fasciculata cell"
"4802","C_4802","Fasciculata cell"
"4803","C_4803","Fasciculata cell"
"4804","C_4804","Fasciculata cell"
"4805","C_4805","Fasciculata cell"
"4806","C_4806","Fasciculata cell"
"4807","C_4807","Fasciculata cell"
"4808","C_4808","Fasciculata cell"
"4809","C_4809","Fasciculata cell"
"4810","C_4810","Fasciculata cell"
