4264,C_4264,Dendritic cell,5
4265,C_4265,Regulatory CD4 T cell,21
4266,C_4266,CD8+ cytotoxic lymphocyte T cell,21
4267,C_4267,Dendritic cell,5
4268,C_4268,Dendritic cell,5
4269,C_4269,Regulatory CD4 T cell,21
4270,C_4270,Dividing T cell,21
4271,C_4271,Dividing T cell,21
4272,C_4272,Dendritic cell,5
4273,C_4273,Macrophage,12
4274,C_4274,Dendritic cell,5
4275,C_4275,Dendritic cell,5
4276,C_4276,Hypermutated B cell,3
4277,C_4277,Dendritic cell,5
4278,C_4278,Macrophage,12
4279,C_4279,Plasmacytoid dendritic cell,5
4280,C_4280,Dividing T cell,21
4281,C_4281,GD CD8+ T cell,21
4282,C_4282,Dendritic cell,5
4283,C_4283,Macrophage,12
4284,C_4284,Dendritic cell,5
4285,C_4285,GD CD8+ T cell,21
4286,C_4286,Dendritic cell,5
4287,C_4287,CD8+ MAIT-like T cell,21
4288,C_4288,Hypermutated B cell,3
4289,C_4289,Dividing T cell,21
4290,C_4290,CD8+ MAIT-like T cell,21
4291,C_4291,Hypermutated B cell,3
4292,C_4292,Hypermutated B cell,3
4293,C_4293,Dendritic cell,5
4294,C_4294,Regulatory CD4 T cell,21
4295,C_4295,Dendritic cell,5
4296,C_4296,CD8+ MAIT-like T cell,21
4297,C_4297,Macrophage,12
4298,C_4298,CD8+ MAIT-like T cell,21
4299,C_4299,Dendritic cell,5
4300,C_4300,Plasmacytoid dendritic cell,5
4301,C_4301,Plasmacytoid dendritic cell,5
4302,C_4302,Dendritic cell,5
4303,C_4303,Dendritic cell,5
4304,C_4304,Dendritic cell,5
4305,C_4305,CD8+ cytotoxic lymphocyte T cell,21
4306,C_4306,Macrophage,12
4307,C_4307,Hypermutated B cell,3
4308,C_4308,Plasmacytoid dendritic cell,5
4309,C_4309,Plasmacytoid dendritic cell,5
4310,C_4310,Dendritic cell,5
4311,C_4311,Dendritic cell,5
4312,C_4312,Dendritic cell,5
4313,C_4313,Dendritic cell,5
4314,C_4314,Hypermutated B cell,3
4315,C_4315,CD8+ MAIT-like T cell,21
4316,C_4316,Regulatory CD4 T cell,21
4317,C_4317,Plasmacytoid dendritic cell,5
4318,C_4318,Plasmacytoid dendritic cell,5
4319,C_4319,Hypermutated B cell,3
4320,C_4320,Dendritic cell,5
4321,C_4321,Dividing T cell,21
4322,C_4322,Dendritic cell,5
4323,C_4323,Dendritic cell,5
4324,C_4324,Macrophage,12
4325,C_4325,Dendritic cell,5
4326,C_4326,CD8+ MAIT-like T cell,21
4327,C_4327,Dendritic cell,5
4328,C_4328,CD8+ cytotoxic lymphocyte T cell,21
4329,C_4329,Macrophage,12
4330,C_4330,Dendritic cell,5
4331,C_4331,Dendritic cell,5
4332,C_4332,Macrophage,12
4333,C_4333,Dendritic cell,5
4334,C_4334,CD8+ cytotoxic lymphocyte T cell,21
4335,C_4335,Dendritic cell,5
4336,C_4336,Plasmacytoid dendritic cell,5
4337,C_4337,Plasmacytoid dendritic cell,5
4338,C_4338,CD8+ MAIT-like T cell,21
4339,C_4339,Dendritic cell,5
4340,C_4340,Hypermutated B cell,3
4341,C_4341,Macrophage,12
4342,C_4342,Dendritic cell,5
4343,C_4343,Dendritic cell,5
4344,C_4344,Hypermutated B cell,3
4345,C_4345,Regulatory CD4 T cell,21
4346,C_4346,CD8+ MAIT-like T cell,21
4347,C_4347,Macrophage,12
4348,C_4348,Macrophage,12
4349,C_4349,GD CD8+ T cell,21
4350,C_4350,Dendritic cell,5
4351,C_4351,Dendritic cell,5
4352,C_4352,Dendritic cell,5
4353,C_4353,Regulatory CD4 T cell,21
4354,C_4354,Dividing T cell,21
4355,C_4355,CD8+ cytotoxic lymphocyte T cell,21
4356,C_4356,Dendritic cell,5
4357,C_4357,Dendritic cell,5
4358,C_4358,Dendritic cell,5
4359,C_4359,Dendritic cell,5
4360,C_4360,Dividing T cell,21
4361,C_4361,Dendritic cell,5
4362,C_4362,CD8+ cytotoxic lymphocyte T cell,21
4363,C_4363,Plasmacytoid dendritic cell,5
4364,C_4364,Regulatory CD4 T cell,21
4365,C_4365,Dendritic cell,5
4366,C_4366,Plasmacytoid dendritic cell,5
4367,C_4367,Macrophage,12
4368,C_4368,Macrophage,12
4369,C_4369,Dividing T cell,21
4370,C_4370,Dendritic cell,5
4371,C_4371,Regulatory CD4 T cell,21
4372,C_4372,Hypermutated B cell,3
4373,C_4373,Dendritic cell,5
4374,C_4374,Dendritic cell,5
4375,C_4375,Macrophage,12
4376,C_4376,Dendritic cell,5
4377,C_4377,Macrophage,12
4378,C_4378,Macrophage,12
4379,C_4379,Macrophage,12
4380,C_4380,CD8+ MAIT-like T cell,21
4381,C_4381,Dendritic cell,5
4382,C_4382,CD8+ MAIT-like T cell,21
4383,C_4383,Dendritic cell,5
4384,C_4384,Dendritic cell,5
4385,C_4385,CD8+ MAIT-like T cell,21
4386,C_4386,GD CD8+ T cell,21
4387,C_4387,Dendritic cell,5
4388,C_4388,Plasmacytoid dendritic cell,5
4389,C_4389,Regulatory CD4 T cell,21
4390,C_4390,Hypermutated B cell,3
4391,C_4391,Plasmacytoid dendritic cell,5
4392,C_4392,Dendritic cell,5
4393,C_4393,Dendritic cell,5
4394,C_4394,Dendritic cell,5
4395,C_4395,Dendritic cell,5
4396,C_4396,Dividing T cell,21
4397,C_4397,Dendritic cell,5
4398,C_4398,Macrophage,12
4399,C_4399,GD CD8+ T cell,21
4400,C_4400,Hypermutated B cell,3
4401,C_4401,Dividing T cell,21
4402,C_4402,Dividing T cell,21
4403,C_4403,Dendritic cell,5
4404,C_4404,Macrophage,12
4405,C_4405,CD8+ MAIT-like T cell,21
4406,C_4406,Macrophage,12
4407,C_4407,CD8+ cytotoxic lymphocyte T cell,21
4408,C_4408,Macrophage,12
4409,C_4409,Plasmacytoid dendritic cell,5
4410,C_4410,Regulatory CD4 T cell,21
4411,C_4411,Dendritic cell,5
4412,C_4412,GD CD8+ T cell,21
4413,C_4413,Dendritic cell,5
4414,C_4414,Dendritic cell,5
4415,C_4415,Hypermutated B cell,3
4416,C_4416,Dividing T cell,21
4417,C_4417,Dendritic cell,5
4418,C_4418,Dendritic cell,5
4419,C_4419,Dendritic cell,5
4420,C_4420,Hypermutated B cell,3
4421,C_4421,Macrophage,12
4422,C_4422,Plasmacytoid dendritic cell,5
4423,C_4423,GD CD8+ T cell,21
4424,C_4424,Dividing T cell,21
4425,C_4425,Dendritic cell,5
4426,C_4426,Dendritic cell,5
4427,C_4427,Hypermutated B cell,3
4428,C_4428,Macrophage,12
4429,C_4429,CD8+ MAIT-like T cell,21
4430,C_4430,Hypermutated B cell,3
4431,C_4431,Macrophage,12
4432,C_4432,Dendritic cell,5
4433,C_4433,Dividing T cell,21
4434,C_4434,Dendritic cell,5
4435,C_4435,Dendritic cell,5
4436,C_4436,Macrophage,12
4437,C_4437,CD8+ cytotoxic lymphocyte T cell,21
4438,C_4438,Dendritic cell,5
4439,C_4439,Macrophage,12
4440,C_4440,GD CD8+ T cell,21
4441,C_4441,CD8+ cytotoxic lymphocyte T cell,21
4442,C_4442,Dendritic cell,5
4443,C_4443,Dendritic cell,5
4444,C_4444,Dendritic cell,5
4445,C_4445,Macrophage,12
4446,C_4446,Macrophage,12
4447,C_4447,CD8+ MAIT-like T cell,21
4448,C_4448,Dendritic cell,5
4449,C_4449,Dendritic cell,5
4450,C_4450,Hypermutated B cell,3
4451,C_4451,Dividing T cell,21
4452,C_4452,CD8+ MAIT-like T cell,21
4453,C_4453,Hypermutated B cell,3
4454,C_4454,Hypermutated B cell,3
4455,C_4455,Dendritic cell,5
4456,C_4456,Dendritic cell,5
4457,C_4457,Macrophage,12
4458,C_4458,Macrophage,12
4459,C_4459,GD CD8+ T cell,21
4460,C_4460,Macrophage,12
4461,C_4461,Hypermutated B cell,3
4462,C_4462,Macrophage,12
4463,C_4463,Dendritic cell,5
4464,C_4464,Dendritic cell,5
4465,C_4465,Dendritic cell,5
4466,C_4466,Macrophage,12
4467,C_4467,Hypermutated B cell,3
4468,C_4468,Plasmacytoid dendritic cell,5
4469,C_4469,Dendritic cell,5
4470,C_4470,Hypermutated B cell,3
4471,C_4471,Dendritic cell,5
4472,C_4472,Dividing T cell,21
4473,C_4473,Hypermutated B cell,3
4474,C_4474,Dendritic cell,5
4475,C_4475,CD8+ cytotoxic lymphocyte T cell,21
4476,C_4476,Macrophage,12
4477,C_4477,Dendritic cell,5
4478,C_4478,Dendritic cell,5
4479,C_4479,Macrophage,12
4480,C_4480,Macrophage,12
4481,C_4481,Macrophage,12
4482,C_4482,Macrophage,12
4483,C_4483,Dendritic cell,5
4484,C_4484,Macrophage,12
4485,C_4485,Dendritic cell,5
4486,C_4486,Hypermutated B cell,3
4487,C_4487,CD8+ MAIT-like T cell,21
4488,C_4488,Dendritic cell,5
4489,C_4489,Macrophage,12
4490,C_4490,Dendritic cell,5
4491,C_4491,Dendritic cell,5
4492,C_4492,Dendritic cell,5
4493,C_4493,Plasmacytoid dendritic cell,5
4494,C_4494,Hypermutated B cell,3
4495,C_4495,Dendritic cell,5
4496,C_4496,GD CD8+ T cell,21
4497,C_4497,Dendritic cell,5
4498,C_4498,Dendritic cell,5
4499,C_4499,Dendritic cell,5
4500,C_4500,Dendritic cell,5
4501,C_4501,CD8+ MAIT-like T cell,21
4502,C_4502,GD CD8+ T cell,21
4503,C_4503,Macrophage,12
4504,C_4504,Macrophage,12
4505,C_4505,Dendritic cell,5
4506,C_4506,Dendritic cell,5
4507,C_4507,Dendritic cell,5
4508,C_4508,Plasmacytoid dendritic cell,5
4509,C_4509,Plasmacytoid dendritic cell,5
4510,C_4510,Dividing T cell,21
4511,C_4511,CD8+ MAIT-like T cell,21
4512,C_4512,CD8+ cytotoxic lymphocyte T cell,21
4513,C_4513,Dividing T cell,21
4514,C_4514,Macrophage,12
4515,C_4515,Dendritic cell,5
4516,C_4516,Dendritic cell,5
4517,C_4517,Macrophage,12
4518,C_4518,Macrophage,12
4519,C_4519,Macrophage,12
4520,C_4520,Dendritic cell,5
4521,C_4521,Regulatory CD4 T cell,21
4522,C_4522,Macrophage,12
4523,C_4523,Activated dendritic cell,5
4524,C_4524,Macrophage,12
4525,C_4525,Hypermutated B cell,3
4526,C_4526,GD CD8+ T cell,21
4527,C_4527,Dendritic cell,5
4528,C_4528,Plasmacytoid dendritic cell,5
4529,C_4529,CD8+ cytotoxic lymphocyte T cell,21
4530,C_4530,Dendritic cell,5
4531,C_4531,Plasmacytoid dendritic cell,5
4532,C_4532,Macrophage,12
4533,C_4533,Macrophage,12
4534,C_4534,GD CD8+ T cell,21
4535,C_4535,Macrophage,12
4536,C_4536,CD8+ cytotoxic lymphocyte T cell,21
4537,C_4537,Plasmacytoid dendritic cell,5
4538,C_4538,Dendritic cell,5
4539,C_4539,CD8+ MAIT-like T cell,21
4540,C_4540,Dendritic cell,5
4541,C_4541,Plasmacytoid dendritic cell,5
4542,C_4542,Dendritic cell,5
4543,C_4543,Macrophage,12
4544,C_4544,Dendritic cell,5
4545,C_4545,Dendritic cell,5
4546,C_4546,Dendritic cell,5
4547,C_4547,Dendritic cell,5
4548,C_4548,CD8+ MAIT-like T cell,21
4549,C_4549,Dendritic cell,5
4550,C_4550,Macrophage,12
4551,C_4551,Dendritic cell,5
4552,C_4552,Dendritic cell,5
4553,C_4553,Macrophage,12
4554,C_4554,Dendritic cell,5
4555,C_4555,CD8+ cytotoxic lymphocyte T cell,21
4556,C_4556,Dendritic cell,5
4557,C_4557,Dendritic cell,5
4558,C_4558,Macrophage,12
4559,C_4559,Dividing T cell,21
4560,C_4560,Dendritic cell,5
4561,C_4561,Dendritic cell,5
4562,C_4562,Dendritic cell,5
4563,C_4563,CD8+ MAIT-like T cell,21
4564,C_4564,Dividing T cell,21
4565,C_4565,Macrophage,12
4566,C_4566,Macrophage,12
4567,C_4567,Dendritic cell,5
4568,C_4568,Hypermutated B cell,3
4569,C_4569,Dendritic cell,5
4570,C_4570,Macrophage,12
4571,C_4571,Dendritic cell,5
4572,C_4572,Macrophage,12
4573,C_4573,Dendritic cell,5
4574,C_4574,Dendritic cell,5
4575,C_4575,Dendritic cell,5
4576,C_4576,Dendritic cell,5
4577,C_4577,Macrophage,12
4578,C_4578,Dendritic cell,5
4579,C_4579,Macrophage,12
4580,C_4580,GD CD8+ T cell,21
4581,C_4581,CD8+ MAIT-like T cell,21
4582,C_4582,GD CD8+ T cell,21
4583,C_4583,Macrophage,12
4584,C_4584,Plasmacytoid dendritic cell,5
4585,C_4585,CD8+ MAIT-like T cell,21
4586,C_4586,Dendritic cell,5
4587,C_4587,Dendritic cell,5
4588,C_4588,Plasmacytoid dendritic cell,5
4589,C_4589,Dendritic cell,5
4590,C_4590,Macrophage,12
4591,C_4591,Dendritic cell,5
4592,C_4592,Plasmacytoid dendritic cell,5
4593,C_4593,Dendritic cell,5
4594,C_4594,Regulatory CD4 T cell,21
4595,C_4595,Dendritic cell,5
4596,C_4596,Dendritic cell,5
4597,C_4597,Dendritic cell,5
4598,C_4598,Dendritic cell,5
4599,C_4599,Macrophage,12
4600,C_4600,Dividing T cell,21
4601,C_4601,Macrophage,12
4602,C_4602,CD8+ cytotoxic lymphocyte T cell,21
4603,C_4603,Dendritic cell,5
4604,C_4604,Dendritic cell,5
4605,C_4605,Dendritic cell,5
4606,C_4606,Dividing T cell,21
4607,C_4607,Dendritic cell,5
4608,C_4608,GD CD8+ T cell,21
4609,C_4609,Dendritic cell,5
4610,C_4610,Dendritic cell,5
4611,C_4611,Macrophage,12
4612,C_4612,Macrophage,12
4613,C_4613,CD8+ MAIT-like T cell,21
4614,C_4614,Dendritic cell,5
4615,C_4615,Dendritic cell,5
4616,C_4616,Dendritic cell,5
4617,C_4617,Macrophage,12
4618,C_4618,Macrophage,12
4619,C_4619,CD8+ cytotoxic lymphocyte T cell,21
4620,C_4620,Dendritic cell,5
4621,C_4621,Macrophage,12
4622,C_4622,Hypermutated B cell,3
4623,C_4623,Dendritic cell,5
4624,C_4624,Dividing T cell,21
4625,C_4625,Macrophage,12
4626,C_4626,CD8+ cytotoxic lymphocyte T cell,21
4627,C_4627,Dendritic cell,5
4628,C_4628,Plasmacytoid dendritic cell,5
4629,C_4629,Dendritic cell,5
4630,C_4630,Macrophage,12
4631,C_4631,Hypermutated B cell,3
4632,C_4632,Hypermutated B cell,3
4633,C_4633,Macrophage,12
4634,C_4634,Macrophage,12
4635,C_4635,Dividing T cell,21
4636,C_4636,CD8+ cytotoxic lymphocyte T cell,21
4637,C_4637,GD CD8+ T cell,21
4638,C_4638,Hypermutated B cell,3
4639,C_4639,Dendritic cell,5
4640,C_4640,CD8+ cytotoxic lymphocyte T cell,21
4641,C_4641,Dendritic cell,5
4642,C_4642,Dendritic cell,5
4643,C_4643,CD8+ MAIT-like T cell,21
4644,C_4644,Hypermutated B cell,3
4645,C_4645,Dendritic cell,5
4646,C_4646,Dendritic cell,5
4647,C_4647,CD8+ MAIT-like T cell,21
4648,C_4648,Dendritic cell,5
4649,C_4649,Dendritic cell,5
4650,C_4650,Macrophage,12
4651,C_4651,Macrophage,12
4652,C_4652,Dendritic cell,5
4653,C_4653,Dendritic cell,5
4654,C_4654,Dendritic cell,5
4655,C_4655,Hypermutated B cell,3
4656,C_4656,Dividing T cell,21
4657,C_4657,Plasmacytoid dendritic cell,5
4658,C_4658,Dendritic cell,5
4659,C_4659,Dividing T cell,21
4660,C_4660,Dendritic cell,5
4661,C_4661,Dendritic cell,5
4662,C_4662,Macrophage,12
4663,C_4663,Dendritic cell,5
4664,C_4664,Regulatory CD4 T cell,21
4665,C_4665,Dendritic cell,5
4666,C_4666,Macrophage,12
4667,C_4667,Hypermutated B cell,3
4668,C_4668,Macrophage,12
4669,C_4669,Regulatory CD4 T cell,21
4670,C_4670,Dendritic cell,5
4671,C_4671,Dividing T cell,21
4672,C_4672,Dendritic cell,5
4673,C_4673,Dendritic cell,5
4674,C_4674,Dendritic cell,5
4675,C_4675,Hypermutated B cell,3
4676,C_4676,Dividing T cell,21
4677,C_4677,GD CD8+ T cell,21
4678,C_4678,Dendritic cell,5
4679,C_4679,Dendritic cell,5
4680,C_4680,Hypermutated B cell,3
4681,C_4681,Hypermutated B cell,3
4682,C_4682,Dividing T cell,21
4683,C_4683,Dendritic cell,5
4684,C_4684,Hypermutated B cell,3
4685,C_4685,Macrophage,12
4686,C_4686,Dendritic cell,5
4687,C_4687,Macrophage,12
4688,C_4688,Dendritic cell,5
4689,C_4689,Dendritic cell,5
4690,C_4690,Macrophage,12
4691,C_4691,Regulatory CD4 T cell,21
4692,C_4692,Dendritic cell,5
4693,C_4693,Macrophage,12
4694,C_4694,Dendritic cell,5
4695,C_4695,Macrophage,12
4696,C_4696,CD8+ cytotoxic lymphocyte T cell,21
4697,C_4697,Macrophage,12
4698,C_4698,Dendritic cell,5
4699,C_4699,Dendritic cell,5
4700,C_4700,Plasmacytoid dendritic cell,5
4701,C_4701,Dendritic cell,5
4702,C_4702,Plasmacytoid dendritic cell,5
4703,C_4703,Plasmacytoid dendritic cell,5
4704,C_4704,Macrophage,12
4705,C_4705,Plasmacytoid dendritic cell,5
4706,C_4706,Regulatory CD4 T cell,21
4707,C_4707,Dendritic cell,5
4708,C_4708,Dendritic cell,5
4709,C_4709,CD8+ MAIT-like T cell,21
4710,C_4710,CD8+ cytotoxic lymphocyte T cell,21
4711,C_4711,Dendritic cell,5
4712,C_4712,Dendritic cell,5
4713,C_4713,Dendritic cell,5
4714,C_4714,Plasmacytoid dendritic cell,5
4715,C_4715,CD8+ cytotoxic lymphocyte T cell,21
4716,C_4716,Macrophage,12
4717,C_4717,Macrophage,12
4718,C_4718,Dendritic cell,5
4719,C_4719,Dendritic cell,5
4720,C_4720,Dendritic cell,5
4721,C_4721,Dendritic cell,5
4722,C_4722,Dendritic cell,5
4723,C_4723,Dendritic cell,5
4724,C_4724,Dendritic cell,5
4725,C_4725,Dendritic cell,5
4726,C_4726,Dendritic cell,5
4727,C_4727,Dendritic cell,5
4728,C_4728,Dendritic cell,5
4729,C_4729,Dividing T cell,21
4730,C_4730,Dendritic cell,5
4731,C_4731,Macrophage,12
4732,C_4732,Plasmacytoid dendritic cell,5
4733,C_4733,Dendritic cell,5
4734,C_4734,Macrophage,12
4735,C_4735,GD CD8+ T cell,21
4736,C_4736,Dendritic cell,5
4737,C_4737,Dividing T cell,21
4738,C_4738,Dendritic cell,5
4739,C_4739,Dendritic cell,5
4740,C_4740,Macrophage,12
4741,C_4741,Dividing T cell,21
4742,C_4742,Dendritic cell,5
4743,C_4743,Dendritic cell,5
4744,C_4744,Plasmacytoid dendritic cell,5
4745,C_4745,CD8+ MAIT-like T cell,21
4746,C_4746,Dendritic cell,5
4747,C_4747,Dividing T cell,21
4748,C_4748,CD8+ cytotoxic lymphocyte T cell,21
4749,C_4749,CD8+ MAIT-like T cell,21
4750,C_4750,Hypermutated B cell,3
4751,C_4751,Hypermutated B cell,3
4752,C_4752,CD8+ MAIT-like T cell,21
4753,C_4753,Dendritic cell,5
4754,C_4754,CD8+ cytotoxic lymphocyte T cell,21
4755,C_4755,Macrophage,12
4756,C_4756,Dendritic cell,5
4757,C_4757,Dendritic cell,5
4758,C_4758,Dendritic cell,5
4759,C_4759,Dendritic cell,5
4760,C_4760,Dendritic cell,5
4761,C_4761,Hypermutated B cell,3
4762,C_4762,Dendritic cell,5
4763,C_4763,Dendritic cell,5
4764,C_4764,Dendritic cell,5
4765,C_4765,Dividing T cell,21
4766,C_4766,Macrophage,12
4767,C_4767,Plasmacytoid dendritic cell,5
4768,C_4768,Dividing T cell,21
4769,C_4769,Plasmacytoid dendritic cell,5
4770,C_4770,Dividing T cell,21
4771,C_4771,Dendritic cell,5
4772,C_4772,Macrophage,12
4773,C_4773,CD8+ MAIT-like T cell,21
4774,C_4774,Dendritic cell,5
4775,C_4775,Macrophage,12
4776,C_4776,GD CD8+ T cell,21
4777,C_4777,Macrophage,12
4778,C_4778,Dendritic cell,5
4779,C_4779,Dendritic cell,5
4780,C_4780,Dendritic cell,5
4781,C_4781,Regulatory CD4 T cell,21
4782,C_4782,Dendritic cell,5
4783,C_4783,Macrophage,12
4784,C_4784,Dendritic cell,5
4785,C_4785,Dendritic cell,5
4786,C_4786,Dendritic cell,5
4787,C_4787,Dividing T cell,21
4788,C_4788,Dendritic cell,5
4789,C_4789,Plasmacytoid dendritic cell,5
4790,C_4790,Macrophage,12
4791,C_4791,Dividing T cell,21
4792,C_4792,Macrophage,12
4793,C_4793,Plasmacytoid dendritic cell,5
4794,C_4794,Dendritic cell,5
4795,C_4795,Dendritic cell,5
4796,C_4796,GD CD8+ T cell,21
4797,C_4797,Dendritic cell,5
4798,C_4798,CD8+ cytotoxic lymphocyte T cell,21
4799,C_4799,Hypermutated B cell,3
4800,C_4800,Plasmacytoid dendritic cell,5
4801,C_4801,CD8+ MAIT-like T cell,21
4802,C_4802,Macrophage,12
4803,C_4803,Dendritic cell,5
4804,C_4804,Dendritic cell,5
4805,C_4805,Dendritic cell,5
4806,C_4806,Dendritic cell,5
4807,C_4807,Dendritic cell,5
4808,C_4808,CD8+ MAIT-like T cell,21
4809,C_4809,Dendritic cell,5
4810,C_4810,Dendritic cell,5
4811,C_4811,Regulatory CD4 T cell,21
4812,C_4812,Dendritic cell,5
4813,C_4813,Dendritic cell,5
4814,C_4814,Dendritic cell,5
4815,C_4815,Macrophage,12
4816,C_4816,Dividing T cell,21
4817,C_4817,Plasmacytoid dendritic cell,5
4818,C_4818,Macrophage,12
4819,C_4819,CD8+ cytotoxic lymphocyte T cell,21
4820,C_4820,Dendritic cell,5
4821,C_4821,Macrophage,12
4822,C_4822,Dendritic cell,5
4823,C_4823,CD8+ MAIT-like T cell,21
4824,C_4824,Macrophage,12
4825,C_4825,Dendritic cell,5
4826,C_4826,Dendritic cell,5
4827,C_4827,Dendritic cell,5
4828,C_4828,Macrophage,12
4829,C_4829,Dendritic cell,5
4830,C_4830,Dendritic cell,5
4831,C_4831,Dendritic cell,5
4832,C_4832,Hypermutated B cell,3
4833,C_4833,CD8+ cytotoxic lymphocyte T cell,21
4834,C_4834,Regulatory CD4 T cell,21
4835,C_4835,Dendritic cell,5
4836,C_4836,Dendritic cell,5
4837,C_4837,Dendritic cell,5
4838,C_4838,Dendritic cell,5
4839,C_4839,Dendritic cell,5
4840,C_4840,Plasmacytoid dendritic cell,5
4841,C_4841,Hypermutated B cell,3
4842,C_4842,Dendritic cell,5
4843,C_4843,Hypermutated B cell,3
4844,C_4844,Dendritic cell,5
4845,C_4845,Dendritic cell,5
4846,C_4846,Dendritic cell,5
4847,C_4847,Plasmacytoid dendritic cell,5
4848,C_4848,Macrophage,12
4849,C_4849,Dividing T cell,21
4850,C_4850,Dendritic cell,5
4851,C_4851,Regulatory CD4 T cell,21
4852,C_4852,Dendritic cell,5
4853,C_4853,Dendritic cell,5
4854,C_4854,Dendritic cell,5
4855,C_4855,Macrophage,12
4856,C_4856,Macrophage,12
4857,C_4857,Plasmacytoid dendritic cell,5
4858,C_4858,Dendritic cell,5
4859,C_4859,Dendritic cell,5
4860,C_4860,Dendritic cell,5
4861,C_4861,Dendritic cell,5
4862,C_4862,Dendritic cell,5
4863,C_4863,Dendritic cell,5
4864,C_4864,Regulatory CD4 T cell,21
4865,C_4865,Dendritic cell,5
4866,C_4866,Macrophage,12
4867,C_4867,Dendritic cell,5
4868,C_4868,Regulatory CD4 T cell,21
4869,C_4869,Dendritic cell,5
4870,C_4870,Dendritic cell,5
4871,C_4871,Dendritic cell,5
4872,C_4872,Macrophage,12
4873,C_4873,Dendritic cell,5
4874,C_4874,Dendritic cell,5
4875,C_4875,Dendritic cell,5
4876,C_4876,Dendritic cell,5
4877,C_4877,CD8+ cytotoxic lymphocyte T cell,21
4878,C_4878,Dividing T cell,21
4879,C_4879,Plasmacytoid dendritic cell,5
4880,C_4880,Hypermutated B cell,3
4881,C_4881,Dividing T cell,21
4882,C_4882,Macrophage,12
4883,C_4883,CD8+ MAIT-like T cell,21
4884,C_4884,Macrophage,12
4885,C_4885,CD8+ cytotoxic lymphocyte T cell,21
4886,C_4886,Dendritic cell,5
4887,C_4887,CD8+ MAIT-like T cell,21
4888,C_4888,CD8+ MAIT-like T cell,21
4889,C_4889,Dendritic cell,5
4890,C_4890,Dendritic cell,5
4891,C_4891,Dendritic cell,5
4892,C_4892,Dendritic cell,5
4893,C_4893,Dendritic cell,5
4894,C_4894,Hypermutated B cell,3
4895,C_4895,Dendritic cell,5
4896,C_4896,Dendritic cell,5
4897,C_4897,Macrophage,12
4898,C_4898,Macrophage,12
4899,C_4899,Dendritic cell,5
4900,C_4900,Plasmacytoid dendritic cell,5
4901,C_4901,Macrophage,12
4902,C_4902,Hypermutated B cell,3
4903,C_4903,Macrophage,12
4904,C_4904,Dendritic cell,5
4905,C_4905,Macrophage,12
4906,C_4906,Plasmacytoid dendritic cell,5
4907,C_4907,CD8+ cytotoxic lymphocyte T cell,21
4908,C_4908,Dendritic cell,5
4909,C_4909,CD8+ MAIT-like T cell,21
4910,C_4910,Dendritic cell,5
4911,C_4911,Macrophage,12
4912,C_4912,Dendritic cell,5
4913,C_4913,CD8+ cytotoxic lymphocyte T cell,21
4914,C_4914,Macrophage,12
4915,C_4915,CD8+ MAIT-like T cell,21
4916,C_4916,Dendritic cell,5
4917,C_4917,Macrophage,12
4918,C_4918,Macrophage,12
4919,C_4919,Dendritic cell,5
4920,C_4920,Plasmacytoid dendritic cell,5
4921,C_4921,Dendritic cell,5
4922,C_4922,CD8+ cytotoxic lymphocyte T cell,21
4923,C_4923,Dendritic cell,5
4924,C_4924,Dendritic cell,5
4925,C_4925,Macrophage,12
4926,C_4926,Regulatory CD4 T cell,21
4927,C_4927,CD8+ cytotoxic lymphocyte T cell,21
4928,C_4928,CD8+ cytotoxic lymphocyte T cell,21
4929,C_4929,Dendritic cell,5
4930,C_4930,Dendritic cell,5
4931,C_4931,Regulatory CD4 T cell,21
4932,C_4932,Dendritic cell,5
4933,C_4933,CD8+ cytotoxic lymphocyte T cell,21
4934,C_4934,CD8+ cytotoxic lymphocyte T cell,21
4935,C_4935,Dendritic cell,5
4936,C_4936,Dendritic cell,5
4937,C_4937,Dendritic cell,5
4938,C_4938,CD8+ cytotoxic lymphocyte T cell,21
4939,C_4939,Dendritic cell,5
4940,C_4940,Dendritic cell,5
4941,C_4941,Macrophage,12
4942,C_4942,CD8+ cytotoxic lymphocyte T cell,21
4943,C_4943,CD8+ MAIT-like T cell,21
4944,C_4944,Dendritic cell,5
4945,C_4945,CD8+ MAIT-like T cell,21
4946,C_4946,Regulatory CD4 T cell,21
4947,C_4947,CD8+ cytotoxic lymphocyte T cell,21
4948,C_4948,Dendritic cell,5
4949,C_4949,Dendritic cell,5
4950,C_4950,Macrophage,12
4951,C_4951,Dendritic cell,5
4952,C_4952,CD8+ cytotoxic lymphocyte T cell,21
4953,C_4953,CD8+ MAIT-like T cell,21
4954,C_4954,Dendritic cell,5
4955,C_4955,Dendritic cell,5
4956,C_4956,Dendritic cell,5
4957,C_4957,Dendritic cell,5
4958,C_4958,Macrophage,12
4959,C_4959,Macrophage,12
4960,C_4960,Regulatory CD4 T cell,21
4961,C_4961,Dendritic cell,5
4962,C_4962,Dividing T cell,21
4963,C_4963,Dendritic cell,5
4964,C_4964,Regulatory CD4 T cell,21
4965,C_4965,Dendritic cell,5
4966,C_4966,Dendritic cell,5
4967,C_4967,Dendritic cell,5
4968,C_4968,Macrophage,12
4969,C_4969,Regulatory CD4 T cell,21
4970,C_4970,Macrophage,12
4971,C_4971,Macrophage,12
4972,C_4972,Dendritic cell,5
4973,C_4973,Hypermutated B cell,3
4974,C_4974,Dendritic cell,5
