"","Cell","Cell_type"
"2716","C_2716","Proximal tubule epithelial cell"
"2717","C_2717","Proximal tubule epithelial cell"
"2718","C_2718","Proximal tubule epithelial cell"
"2719","C_2719","Proximal tubule epithelial cell"
"2720","C_2720","Proximal tubule epithelial cell"
"2721","C_2721","Proximal tubule epithelial cell"
"2722","C_2722","Proximal tubule epithelial cell"
"2723","C_2723","Proximal tubule epithelial cell"
"2724","C_2724","Proximal tubule epithelial cell"
"2725","C_2725","Proximal tubule epithelial cell"
"2726","C_2726","Proximal tubule epithelial cell"
"2727","C_2727","Proximal tubule epithelial cell"
"2728","C_2728","Proximal tubule epithelial cell"
"2729","C_2729","Proximal tubule epithelial cell"
"2730","C_2730","Proximal tubule epithelial cell"
"2731","C_2731","Proximal tubule epithelial cell"
"2732","C_2732","Proximal tubule epithelial cell"
"2733","C_2733","Proximal tubule epithelial cell"
"2734","C_2734","Proximal tubule epithelial cell"
"2735","C_2735","Proximal tubule epithelial cell"
"2736","C_2736","Proximal tubule epithelial cell"
"2737","C_2737","Proximal tubule epithelial cell"
"2738","C_2738","Proximal tubule epithelial cell"
"2739","C_2739","Proximal tubule epithelial cell"
"2740","C_2740","Proximal tubule epithelial cell"
"2741","C_2741","Proximal tubule epithelial cell"
"2742","C_2742","Proximal tubule epithelial cell"
"2743","C_2743","Proximal tubule epithelial cell"
"2744","C_2744","Proximal tubule epithelial cell"
"2745","C_2745","Proximal tubule epithelial cell"
"2746","C_2746","Proximal tubule epithelial cell"
"2747","C_2747","Proximal tubule epithelial cell"
"2748","C_2748","Proximal tubule epithelial cell"
"2749","C_2749","Proximal tubule epithelial cell"
"2750","C_2750","Proximal tubule epithelial cell"
"2751","C_2751","Proximal tubule epithelial cell"
"2752","C_2752","Proximal tubule epithelial cell"
"2753","C_2753","Proximal tubule epithelial cell"
"2754","C_2754","Proximal tubule epithelial cell"
"2755","C_2755","Proximal tubule epithelial cell"
"2756","C_2756","Proximal tubule epithelial cell"
"2757","C_2757","Proximal tubule epithelial cell"
"2758","C_2758","Proximal tubule epithelial cell"
"2759","C_2759","Proximal tubule epithelial cell"
"2760","C_2760","Proximal tubule epithelial cell"
"2761","C_2761","Proximal tubule epithelial cell"
"2762","C_2762","Proximal tubule epithelial cell"
"2763","C_2763","Proximal tubule epithelial cell"
"2764","C_2764","Proximal tubule epithelial cell"
"2765","C_2765","Proximal tubule epithelial cell"
"2766","C_2766","Proximal tubule epithelial cell"
"2767","C_2767","Proximal tubule epithelial cell"
"2768","C_2768","Proximal tubule epithelial cell"
"2769","C_2769","Proximal tubule epithelial cell"
"2770","C_2770","Proximal tubule epithelial cell"
"2771","C_2771","Proximal tubule epithelial cell"
"2772","C_2772","Proximal tubule epithelial cell"
"2773","C_2773","Proximal tubule epithelial cell"
"2774","C_2774","Proximal tubule epithelial cell"
"2775","C_2775","Proximal tubule epithelial cell"
"2776","C_2776","Proximal tubule epithelial cell"
"2777","C_2777","Proximal tubule epithelial cell"
"2778","C_2778","Proximal tubule epithelial cell"
"2779","C_2779","Proximal tubule epithelial cell"
"2780","C_2780","Proximal tubule epithelial cell"
"2781","C_2781","Proximal tubule epithelial cell"
"2782","C_2782","Proximal tubule epithelial cell"
"2783","C_2783","Proximal tubule epithelial cell"
"2784","C_2784","Proximal tubule epithelial cell"
"2785","C_2785","Proximal tubule epithelial cell"
"2786","C_2786","Proximal tubule epithelial cell"
"2787","C_2787","Proximal tubule epithelial cell"
"2788","C_2788","Proximal tubule epithelial cell"
"2789","C_2789","Proximal tubule epithelial cell"
"2790","C_2790","Proximal tubule epithelial cell"
"2791","C_2791","Proximal tubule epithelial cell"
"2792","C_2792","Proximal tubule epithelial cell"
"2793","C_2793","Proximal tubule epithelial cell"
"2794","C_2794","Proximal tubule epithelial cell"
"2795","C_2795","Proximal tubule epithelial cell"
"2796","C_2796","Proximal tubule epithelial cell"
"2797","C_2797","Proximal tubule epithelial cell"
"2798","C_2798","Proximal tubule epithelial cell"
"2799","C_2799","Proximal tubule epithelial cell"
"2800","C_2800","Proximal tubule epithelial cell"
"2801","C_2801","Proximal tubule epithelial cell"
"2802","C_2802","Proximal tubule epithelial cell"
"2803","C_2803","Proximal tubule epithelial cell"
"2804","C_2804","Proximal tubule epithelial cell"
"2805","C_2805","Proximal tubule epithelial cell"
"2806","C_2806","Proximal tubule epithelial cell"
"2807","C_2807","Proximal tubule epithelial cell"
"2808","C_2808","Proximal tubule epithelial cell"
"2809","C_2809","Proximal tubule epithelial cell"
"2810","C_2810","Proximal tubule epithelial cell"
"2811","C_2811","Proximal tubule epithelial cell"
"2812","C_2812","Proximal tubule epithelial cell"
"2813","C_2813","Proximal tubule epithelial cell"
"2814","C_2814","Proximal tubule epithelial cell"
"2815","C_2815","Proximal tubule epithelial cell"
"2816","C_2816","Proximal tubule epithelial cell"
"2817","C_2817","Proximal tubule epithelial cell"
"2818","C_2818","Proximal tubule epithelial cell"
"2819","C_2819","Proximal tubule epithelial cell"
"2820","C_2820","Proximal tubule epithelial cell"
"2821","C_2821","Proximal tubule epithelial cell"
"2822","C_2822","Proximal tubule epithelial cell"
"2823","C_2823","Proximal tubule epithelial cell"
"2824","C_2824","Proximal tubule epithelial cell"
"2825","C_2825","Proximal tubule epithelial cell"
"2826","C_2826","Proximal tubule epithelial cell"
"2827","C_2827","Proximal tubule epithelial cell"
"2828","C_2828","Proximal tubule epithelial cell"
"2829","C_2829","Proximal tubule epithelial cell"
"2830","C_2830","Proximal tubule epithelial cell"
"2831","C_2831","Proximal tubule epithelial cell"
"2832","C_2832","Proximal tubule epithelial cell"
"2833","C_2833","Proximal tubule epithelial cell"
"2834","C_2834","Proximal tubule epithelial cell"
"2835","C_2835","Proximal tubule epithelial cell"
"2836","C_2836","Proximal tubule epithelial cell"
"2837","C_2837","Proximal tubule epithelial cell"
"2838","C_2838","Proximal tubule epithelial cell"
"2839","C_2839","Proximal tubule epithelial cell"
"2840","C_2840","Proximal tubule epithelial cell"
"2841","C_2841","Proximal tubule epithelial cell"
"2842","C_2842","Proximal tubule epithelial cell"
"2843","C_2843","Proximal tubule epithelial cell"
"2844","C_2844","Proximal tubule epithelial cell"
"2845","C_2845","Proximal tubule epithelial cell"
"2846","C_2846","Proximal tubule epithelial cell"
"2847","C_2847","Proximal tubule epithelial cell"
"2848","C_2848","Proximal tubule epithelial cell"
"2849","C_2849","Proximal tubule epithelial cell"
"2850","C_2850","Proximal tubule epithelial cell"
"2851","C_2851","Proximal tubule epithelial cell"
"2852","C_2852","Proximal tubule epithelial cell"
"2853","C_2853","Proximal tubule epithelial cell"
"2854","C_2854","Proximal tubule epithelial cell"
"2855","C_2855","Proximal tubule epithelial cell"
"2856","C_2856","Proximal tubule epithelial cell"
"2857","C_2857","Proximal tubule epithelial cell"
"2858","C_2858","Proximal tubule epithelial cell"
"2859","C_2859","Proximal tubule epithelial cell"
"2860","C_2860","Proximal tubule epithelial cell"
"2861","C_2861","Proximal tubule epithelial cell"
"2862","C_2862","Proximal tubule epithelial cell"
"2863","C_2863","Proximal tubule epithelial cell"
"2864","C_2864","Proximal tubule epithelial cell"
"2865","C_2865","Proximal tubule epithelial cell"
"2866","C_2866","Proximal tubule epithelial cell"
"2867","C_2867","Proximal tubule epithelial cell"
"2868","C_2868","Proximal tubule epithelial cell"
"2869","C_2869","Proximal tubule epithelial cell"
"2870","C_2870","Proximal tubule epithelial cell"
"2871","C_2871","Proximal tubule epithelial cell"
"2872","C_2872","Proximal tubule epithelial cell"
"2873","C_2873","Proximal tubule epithelial cell"
"2874","C_2874","Proximal tubule epithelial cell"
"2875","C_2875","Proximal tubule epithelial cell"
"2876","C_2876","Proximal tubule epithelial cell"
"2877","C_2877","Proximal tubule epithelial cell"
"2878","C_2878","Proximal tubule epithelial cell"
"2879","C_2879","Proximal tubule epithelial cell"
"2880","C_2880","Proximal tubule epithelial cell"
"2881","C_2881","Proximal tubule epithelial cell"
"2882","C_2882","Proximal tubule epithelial cell"
"2883","C_2883","Proximal tubule epithelial cell"
"2884","C_2884","Proximal tubule epithelial cell"
"2885","C_2885","Proximal tubule epithelial cell"
"2886","C_2886","Proximal tubule epithelial cell"
"2887","C_2887","Proximal tubule epithelial cell"
"2888","C_2888","Proximal tubule epithelial cell"
"2889","C_2889","Proximal tubule epithelial cell"
"2890","C_2890","Proximal tubule epithelial cell"
"2891","C_2891","Proximal tubule epithelial cell"
"2892","C_2892","Proximal tubule epithelial cell"
"2893","C_2893","Proximal tubule epithelial cell"
"2894","C_2894","Proximal tubule epithelial cell"
"2895","C_2895","Proximal tubule epithelial cell"
"2896","C_2896","Proximal tubule epithelial cell"
"2897","C_2897","Proximal tubule epithelial cell"
"2898","C_2898","Proximal tubule epithelial cell"
"2899","C_2899","Proximal tubule epithelial cell"
"2900","C_2900","Proximal tubule epithelial cell"
"2901","C_2901","Proximal tubule epithelial cell"
"2902","C_2902","Proximal tubule epithelial cell"
"2903","C_2903","Proximal tubule epithelial cell"
"2904","C_2904","Proximal tubule epithelial cell"
"2905","C_2905","Proximal tubule epithelial cell"
"2906","C_2906","Proximal tubule epithelial cell"
"2907","C_2907","Proximal tubule epithelial cell"
"2908","C_2908","Proximal tubule epithelial cell"
"2909","C_2909","Proximal tubule epithelial cell"
"2910","C_2910","Proximal tubule epithelial cell"
"2911","C_2911","Proximal tubule epithelial cell"
"2912","C_2912","Proximal tubule epithelial cell"
"2913","C_2913","Proximal tubule epithelial cell"
"2914","C_2914","Proximal tubule epithelial cell"
"2915","C_2915","Proximal tubule epithelial cell"
"2916","C_2916","Proximal tubule epithelial cell"
"2917","C_2917","Proximal tubule epithelial cell"
"2918","C_2918","Proximal tubule epithelial cell"
"2919","C_2919","Proximal tubule epithelial cell"
"2920","C_2920","Proximal tubule epithelial cell"
"2921","C_2921","Proximal tubule epithelial cell"
"2922","C_2922","Proximal tubule epithelial cell"
"2923","C_2923","Proximal tubule epithelial cell"
"2924","C_2924","Proximal tubule epithelial cell"
"2925","C_2925","Proximal tubule epithelial cell"
"2926","C_2926","Proximal tubule epithelial cell"
"2927","C_2927","Proximal tubule epithelial cell"
"2928","C_2928","Proximal tubule epithelial cell"
"2929","C_2929","Proximal tubule epithelial cell"
"2930","C_2930","Proximal tubule epithelial cell"
"2931","C_2931","Proximal tubule epithelial cell"
"2932","C_2932","Proximal tubule epithelial cell"
"2933","C_2933","Proximal tubule epithelial cell"
"2934","C_2934","Proximal tubule epithelial cell"
"2935","C_2935","Proximal tubule epithelial cell"
"2936","C_2936","Proximal tubule epithelial cell"
"2937","C_2937","Proximal tubule epithelial cell"
"2938","C_2938","Proximal tubule epithelial cell"
"2939","C_2939","Proximal tubule epithelial cell"
"2940","C_2940","Proximal tubule epithelial cell"
"2941","C_2941","Proximal tubule epithelial cell"
"2942","C_2942","Proximal tubule epithelial cell"
"2943","C_2943","Proximal tubule epithelial cell"
"2944","C_2944","Proximal tubule epithelial cell"
"2945","C_2945","Proximal tubule epithelial cell"
"2946","C_2946","Proximal tubule epithelial cell"
"2947","C_2947","Proximal tubule epithelial cell"
"2948","C_2948","Proximal tubule epithelial cell"
"2949","C_2949","Proximal tubule epithelial cell"
"2950","C_2950","Proximal tubule epithelial cell"
"2951","C_2951","Proximal tubule epithelial cell"
"2952","C_2952","Proximal tubule epithelial cell"
"2953","C_2953","Proximal tubule epithelial cell"
"2954","C_2954","Proximal tubule epithelial cell"
"2955","C_2955","Proximal tubule epithelial cell"
"2956","C_2956","Proximal tubule epithelial cell"
"2957","C_2957","Proximal tubule epithelial cell"
"2958","C_2958","Proximal tubule epithelial cell"
"2959","C_2959","Proximal tubule epithelial cell"
"2960","C_2960","Proximal tubule epithelial cell"
"2961","C_2961","Proximal tubule epithelial cell"
"2962","C_2962","Proximal tubule epithelial cell"
"2963","C_2963","Proximal tubule epithelial cell"
"2964","C_2964","Proximal tubule epithelial cell"
"2965","C_2965","Proximal tubule epithelial cell"
"2966","C_2966","Proximal tubule epithelial cell"
"2967","C_2967","Proximal tubule epithelial cell"
"2968","C_2968","Proximal tubule epithelial cell"
"2969","C_2969","Proximal tubule epithelial cell"
"2970","C_2970","Proximal tubule epithelial cell"
"2971","C_2971","Proximal tubule epithelial cell"
"2972","C_2972","Proximal tubule epithelial cell"
"2973","C_2973","Proximal tubule epithelial cell"
"2974","C_2974","Proximal tubule epithelial cell"
"2975","C_2975","Proximal tubule epithelial cell"
"2976","C_2976","Proximal tubule epithelial cell"
"2977","C_2977","Proximal tubule epithelial cell"
"2978","C_2978","Proximal tubule epithelial cell"
"2979","C_2979","Proximal tubule epithelial cell"
"2980","C_2980","Proximal tubule epithelial cell"
"2981","C_2981","Proximal tubule epithelial cell"
"2982","C_2982","Proximal tubule epithelial cell"
"2983","C_2983","Proximal tubule epithelial cell"
"2984","C_2984","Proximal tubule epithelial cell"
"2985","C_2985","Proximal tubule epithelial cell"
"2986","C_2986","Proximal tubule epithelial cell"
"2987","C_2987","Proximal tubule epithelial cell"
"2988","C_2988","Proximal tubule epithelial cell"
"2989","C_2989","Proximal tubule epithelial cell"
"2990","C_2990","Proximal tubule epithelial cell"
"2991","C_2991","Proximal tubule epithelial cell"
"2992","C_2992","Proximal tubule epithelial cell"
"2993","C_2993","Proximal tubule epithelial cell"
"2994","C_2994","Proximal tubule epithelial cell"
"2995","C_2995","Proximal tubule epithelial cell"
"2996","C_2996","Proximal tubule epithelial cell"
"2997","C_2997","Proximal tubule epithelial cell"
"2998","C_2998","Proximal tubule epithelial cell"
"2999","C_2999","Proximal tubule epithelial cell"
"3000","C_3000","Proximal tubule epithelial cell"
"3001","C_3001","Proximal tubule epithelial cell"
"3002","C_3002","Proximal tubule epithelial cell"
"3003","C_3003","Proximal tubule epithelial cell"
"3004","C_3004","Proximal tubule epithelial cell"
"3005","C_3005","Proximal tubule epithelial cell"
"3006","C_3006","Proximal tubule epithelial cell"
"3007","C_3007","Proximal tubule epithelial cell"
"3008","C_3008","Proximal tubule epithelial cell"
"3009","C_3009","Proximal tubule epithelial cell"
"3010","C_3010","Proximal tubule epithelial cell"
"3011","C_3011","Proximal tubule epithelial cell"
"3012","C_3012","Proximal tubule epithelial cell"
"3013","C_3013","Proximal tubule epithelial cell"
"3014","C_3014","Proximal tubule epithelial cell"
"3015","C_3015","Proximal tubule epithelial cell"
"3016","C_3016","Proximal tubule epithelial cell"
"3017","C_3017","Proximal tubule epithelial cell"
"3018","C_3018","Proximal tubule epithelial cell"
"3019","C_3019","Proximal tubule epithelial cell"
"3020","C_3020","Proximal tubule epithelial cell"
"3021","C_3021","Proximal tubule epithelial cell"
"3022","C_3022","Proximal tubule epithelial cell"
"3023","C_3023","Proximal tubule epithelial cell"
"3024","C_3024","Proximal tubule epithelial cell"
"3025","C_3025","Proximal tubule epithelial cell"
"3026","C_3026","Proximal tubule epithelial cell"
"3027","C_3027","Proximal tubule epithelial cell"
"3028","C_3028","Proximal tubule epithelial cell"
"3029","C_3029","Proximal tubule epithelial cell"
"3030","C_3030","Proximal tubule epithelial cell"
"3031","C_3031","Proximal tubule epithelial cell"
"3032","C_3032","Proximal tubule epithelial cell"
"3033","C_3033","Proximal tubule epithelial cell"
"3034","C_3034","Proximal tubule epithelial cell"
"3035","C_3035","Proximal tubule epithelial cell"
"3036","C_3036","Proximal tubule epithelial cell"
"3037","C_3037","Proximal tubule epithelial cell"
"3038","C_3038","Proximal tubule epithelial cell"
"3039","C_3039","Proximal tubule epithelial cell"
"3040","C_3040","Proximal tubule epithelial cell"
"3041","C_3041","Proximal tubule epithelial cell"
"3042","C_3042","Proximal tubule epithelial cell"
"3043","C_3043","Proximal tubule epithelial cell"
"3044","C_3044","Proximal tubule epithelial cell"
"3045","C_3045","Proximal tubule epithelial cell"
"3046","C_3046","Proximal tubule epithelial cell"
"3047","C_3047","Proximal tubule epithelial cell"
"3048","C_3048","Proximal tubule epithelial cell"
"3049","C_3049","Proximal tubule epithelial cell"
"3050","C_3050","Proximal tubule epithelial cell"
"3051","C_3051","Proximal tubule epithelial cell"
"3052","C_3052","Proximal tubule epithelial cell"
"3053","C_3053","Proximal tubule epithelial cell"
"3054","C_3054","Proximal tubule epithelial cell"
"3055","C_3055","Proximal tubule epithelial cell"
"3056","C_3056","Proximal tubule epithelial cell"
"3057","C_3057","Proximal tubule epithelial cell"
"3058","C_3058","Proximal tubule epithelial cell"
"3059","C_3059","Proximal tubule epithelial cell"
"3060","C_3060","Proximal tubule epithelial cell"
"3061","C_3061","Proximal tubule epithelial cell"
"3062","C_3062","Proximal tubule epithelial cell"
"3063","C_3063","Proximal tubule epithelial cell"
"3064","C_3064","Proximal tubule epithelial cell"
"3065","C_3065","Proximal tubule epithelial cell"
"3066","C_3066","Proximal tubule epithelial cell"
"3067","C_3067","Proximal tubule epithelial cell"
"3068","C_3068","Proximal tubule epithelial cell"
"3069","C_3069","Proximal tubule epithelial cell"
"3070","C_3070","Proximal tubule epithelial cell"
"3071","C_3071","Proximal tubule epithelial cell"
"3072","C_3072","Proximal tubule epithelial cell"
"3073","C_3073","Proximal tubule epithelial cell"
"3074","C_3074","Proximal tubule epithelial cell"
"3075","C_3075","Proximal tubule epithelial cell"
"3076","C_3076","Proximal tubule epithelial cell"
"3077","C_3077","Proximal tubule epithelial cell"
"3078","C_3078","Proximal tubule epithelial cell"
"3079","C_3079","Proximal tubule epithelial cell"
"3080","C_3080","Proximal tubule epithelial cell"
"3081","C_3081","Proximal tubule epithelial cell"
"3082","C_3082","Proximal tubule epithelial cell"
"3083","C_3083","Proximal tubule epithelial cell"
"3084","C_3084","Proximal tubule epithelial cell"
"3085","C_3085","Proximal tubule epithelial cell"
"3086","C_3086","Proximal tubule epithelial cell"
"3087","C_3087","Proximal tubule epithelial cell"
"3088","C_3088","Proximal tubule epithelial cell"
"3089","C_3089","Proximal tubule epithelial cell"
"3090","C_3090","Proximal tubule epithelial cell"
"3091","C_3091","Proximal tubule epithelial cell"
"3092","C_3092","Proximal tubule epithelial cell"
"3093","C_3093","Proximal tubule epithelial cell"
"3094","C_3094","Proximal tubule epithelial cell"
"3095","C_3095","Proximal tubule epithelial cell"
"3096","C_3096","Proximal tubule epithelial cell"
"3097","C_3097","Proximal tubule epithelial cell"
"3098","C_3098","Proximal tubule epithelial cell"
"3099","C_3099","Proximal tubule epithelial cell"
"3100","C_3100","Proximal tubule epithelial cell"
"3101","C_3101","Proximal tubule epithelial cell"
"3102","C_3102","Proximal tubule epithelial cell"
"3103","C_3103","Proximal tubule epithelial cell"
"3104","C_3104","Proximal tubule epithelial cell"
"3105","C_3105","Proximal tubule epithelial cell"
"3106","C_3106","Proximal tubule epithelial cell"
"3107","C_3107","Proximal tubule epithelial cell"
"3108","C_3108","Proximal tubule epithelial cell"
"3109","C_3109","Proximal tubule epithelial cell"
"3110","C_3110","Proximal tubule epithelial cell"
"3111","C_3111","Proximal tubule epithelial cell"
"3112","C_3112","Proximal tubule epithelial cell"
"3113","C_3113","Proximal tubule epithelial cell"
"3114","C_3114","Proximal tubule epithelial cell"
"3115","C_3115","Proximal tubule epithelial cell"
"3116","C_3116","Proximal tubule epithelial cell"
"3117","C_3117","Proximal tubule epithelial cell"
"3118","C_3118","Proximal tubule epithelial cell"
"3119","C_3119","Proximal tubule epithelial cell"
"3120","C_3120","Proximal tubule epithelial cell"
"3121","C_3121","Proximal tubule epithelial cell"
"3122","C_3122","Proximal tubule epithelial cell"
"3123","C_3123","Proximal tubule epithelial cell"
"3124","C_3124","Proximal tubule epithelial cell"
"3125","C_3125","Proximal tubule epithelial cell"
"3126","C_3126","Proximal tubule epithelial cell"
"3127","C_3127","Proximal tubule epithelial cell"
"3128","C_3128","Proximal tubule epithelial cell"
"3129","C_3129","Proximal tubule epithelial cell"
"3130","C_3130","Proximal tubule epithelial cell"
"3131","C_3131","Proximal tubule epithelial cell"
"3132","C_3132","Proximal tubule epithelial cell"
"3133","C_3133","Proximal tubule epithelial cell"
"3134","C_3134","Proximal tubule epithelial cell"
"3135","C_3135","Proximal tubule epithelial cell"
"3136","C_3136","Proximal tubule epithelial cell"
"3137","C_3137","Proximal tubule epithelial cell"
"3138","C_3138","Proximal tubule epithelial cell"
"3139","C_3139","Proximal tubule epithelial cell"
"3140","C_3140","Proximal tubule epithelial cell"
"3141","C_3141","Proximal tubule epithelial cell"
"3142","C_3142","Proximal tubule epithelial cell"
"3143","C_3143","Proximal tubule epithelial cell"
"3144","C_3144","Proximal tubule epithelial cell"
"3145","C_3145","Proximal tubule epithelial cell"
"3146","C_3146","Proximal tubule epithelial cell"
"3147","C_3147","Proximal tubule epithelial cell"
"3148","C_3148","Proximal tubule epithelial cell"
"3149","C_3149","Proximal tubule epithelial cell"
"3150","C_3150","Proximal tubule epithelial cell"
"3151","C_3151","Proximal tubule epithelial cell"
"3152","C_3152","Proximal tubule epithelial cell"
"3153","C_3153","Proximal tubule epithelial cell"
"3154","C_3154","Proximal tubule epithelial cell"
"3155","C_3155","Proximal tubule epithelial cell"
"3156","C_3156","Proximal tubule epithelial cell"
"3157","C_3157","Proximal tubule epithelial cell"
"3158","C_3158","Proximal tubule epithelial cell"
"3159","C_3159","Proximal tubule epithelial cell"
"3160","C_3160","Proximal tubule epithelial cell"
"3161","C_3161","Proximal tubule epithelial cell"
"3162","C_3162","Proximal tubule epithelial cell"
"3163","C_3163","Proximal tubule epithelial cell"
"3164","C_3164","Proximal tubule epithelial cell"
"3165","C_3165","Proximal tubule epithelial cell"
"3166","C_3166","Proximal tubule epithelial cell"
"3167","C_3167","Proximal tubule epithelial cell"
"3168","C_3168","Proximal tubule epithelial cell"
"3169","C_3169","Proximal tubule epithelial cell"
"3170","C_3170","Proximal tubule epithelial cell"
"3171","C_3171","Proximal tubule epithelial cell"
"3172","C_3172","Proximal tubule epithelial cell"
"3173","C_3173","Proximal tubule epithelial cell"
"3174","C_3174","Proximal tubule epithelial cell"
"3175","C_3175","Proximal tubule epithelial cell"
"3176","C_3176","Proximal tubule epithelial cell"
"3177","C_3177","Proximal tubule epithelial cell"
"3178","C_3178","Proximal tubule epithelial cell"
"3179","C_3179","Proximal tubule epithelial cell"
"3180","C_3180","Proximal tubule epithelial cell"
"3181","C_3181","Proximal tubule epithelial cell"
"3182","C_3182","Proximal tubule epithelial cell"
"3183","C_3183","Proximal tubule epithelial cell"
"3184","C_3184","Proximal tubule epithelial cell"
"3185","C_3185","Proximal tubule epithelial cell"
"3186","C_3186","Proximal tubule epithelial cell"
"3187","C_3187","Proximal tubule epithelial cell"
"3188","C_3188","Proximal tubule epithelial cell"
"3189","C_3189","Proximal tubule epithelial cell"
"3190","C_3190","Proximal tubule epithelial cell"
"3191","C_3191","Proximal tubule epithelial cell"
"3192","C_3192","Proximal tubule epithelial cell"
"3193","C_3193","Proximal tubule epithelial cell"
"3194","C_3194","Proximal tubule epithelial cell"
"3195","C_3195","Proximal tubule epithelial cell"
"3196","C_3196","Proximal tubule epithelial cell"
"3197","C_3197","Proximal tubule epithelial cell"
"3198","C_3198","Proximal tubule epithelial cell"
"3199","C_3199","Proximal tubule epithelial cell"
"3200","C_3200","Proximal tubule epithelial cell"
"3201","C_3201","Proximal tubule epithelial cell"
"3202","C_3202","Proximal tubule epithelial cell"
"3203","C_3203","Proximal tubule epithelial cell"
"3204","C_3204","Proximal tubule epithelial cell"
"3205","C_3205","Proximal tubule epithelial cell"
"3206","C_3206","Proximal tubule epithelial cell"
"3207","C_3207","Proximal tubule epithelial cell"
"3208","C_3208","Proximal tubule epithelial cell"
"3209","C_3209","Proximal tubule epithelial cell"
"3210","C_3210","Proximal tubule epithelial cell"
"3211","C_3211","Proximal tubule epithelial cell"
"3212","C_3212","Proximal tubule epithelial cell"
"3213","C_3213","Proximal tubule epithelial cell"
"3214","C_3214","Proximal tubule epithelial cell"
"3215","C_3215","Proximal tubule epithelial cell"
"3216","C_3216","Proximal tubule epithelial cell"
"3217","C_3217","Proximal tubule epithelial cell"
"3218","C_3218","Proximal tubule epithelial cell"
"3219","C_3219","Proximal tubule epithelial cell"
"3220","C_3220","Proximal tubule epithelial cell"
"3221","C_3221","Proximal tubule epithelial cell"
"3222","C_3222","Proximal tubule epithelial cell"
"3223","C_3223","Proximal tubule epithelial cell"
"3224","C_3224","Proximal tubule epithelial cell"
"3225","C_3225","Proximal tubule epithelial cell"
"3226","C_3226","Proximal tubule epithelial cell"
"3227","C_3227","Proximal tubule epithelial cell"
"3228","C_3228","Proximal tubule epithelial cell"
"3229","C_3229","Proximal tubule epithelial cell"
"3230","C_3230","Proximal tubule epithelial cell"
"3231","C_3231","Proximal tubule epithelial cell"
"3232","C_3232","Proximal tubule epithelial cell"
"3233","C_3233","Proximal tubule epithelial cell"
"3234","C_3234","Proximal tubule epithelial cell"
"3235","C_3235","Proximal tubule epithelial cell"
"3236","C_3236","Proximal tubule epithelial cell"
"3237","C_3237","Proximal tubule epithelial cell"
"3238","C_3238","Proximal tubule epithelial cell"
"3239","C_3239","Proximal tubule epithelial cell"
"3240","C_3240","Proximal tubule epithelial cell"
"3241","C_3241","Proximal tubule epithelial cell"
"3242","C_3242","Proximal tubule epithelial cell"
"3243","C_3243","Proximal tubule epithelial cell"
"3244","C_3244","Proximal tubule epithelial cell"
"3245","C_3245","Proximal tubule epithelial cell"
"3246","C_3246","Proximal tubule epithelial cell"
"3247","C_3247","Proximal tubule epithelial cell"
"3248","C_3248","Proximal tubule epithelial cell"
"3249","C_3249","Proximal tubule epithelial cell"
"3250","C_3250","Proximal tubule epithelial cell"
"3251","C_3251","Proximal tubule epithelial cell"
"3252","C_3252","Proximal tubule epithelial cell"
"3253","C_3253","Proximal tubule epithelial cell"
"3254","C_3254","Proximal tubule epithelial cell"
"3255","C_3255","Proximal tubule epithelial cell"
"3256","C_3256","Proximal tubule epithelial cell"
"3257","C_3257","Proximal tubule epithelial cell"
"3258","C_3258","Proximal tubule epithelial cell"
"3259","C_3259","Proximal tubule epithelial cell"
"3260","C_3260","Proximal tubule epithelial cell"
"3261","C_3261","Proximal tubule epithelial cell"
"3262","C_3262","Proximal tubule epithelial cell"
"3263","C_3263","Proximal tubule epithelial cell"
"3264","C_3264","Proximal tubule epithelial cell"
"3265","C_3265","Proximal tubule epithelial cell"
"3266","C_3266","Proximal tubule epithelial cell"
"3267","C_3267","Proximal tubule epithelial cell"
"3268","C_3268","Proximal tubule epithelial cell"
"3269","C_3269","Proximal tubule epithelial cell"
"3270","C_3270","Proximal tubule epithelial cell"
"3271","C_3271","Proximal tubule epithelial cell"
"3272","C_3272","Proximal tubule epithelial cell"
"3273","C_3273","Proximal tubule epithelial cell"
"3274","C_3274","Proximal tubule epithelial cell"
"3275","C_3275","Proximal tubule epithelial cell"
"3276","C_3276","Proximal tubule epithelial cell"
"3277","C_3277","Proximal tubule epithelial cell"
"3278","C_3278","Proximal tubule epithelial cell"
"3279","C_3279","Proximal tubule epithelial cell"
"3280","C_3280","Proximal tubule epithelial cell"
"3281","C_3281","Proximal tubule epithelial cell"
"3282","C_3282","Proximal tubule epithelial cell"
"3283","C_3283","Proximal tubule epithelial cell"
"3284","C_3284","Proximal tubule epithelial cell"
"3285","C_3285","Proximal tubule epithelial cell"
"3286","C_3286","Proximal tubule epithelial cell"
"3287","C_3287","Proximal tubule epithelial cell"
"3288","C_3288","Proximal tubule epithelial cell"
"3289","C_3289","Proximal tubule epithelial cell"
"3290","C_3290","Proximal tubule epithelial cell"
"3291","C_3291","Proximal tubule epithelial cell"
"3292","C_3292","Proximal tubule epithelial cell"
"3293","C_3293","Proximal tubule epithelial cell"
"3294","C_3294","Proximal tubule epithelial cell"
"3295","C_3295","Proximal tubule epithelial cell"
"3296","C_3296","Proximal tubule epithelial cell"
"3297","C_3297","Proximal tubule epithelial cell"
